gene,pval_given_therapy,pval_response
RP11-252E2.1,0.138806958421158,0.153602015953614
PGAM5,0.037941501337953,0.0432649721890325
SNHG10,0.912346807905719,0.830229353479514
MIR210HG,0.733509037920512,0.892397727332578
CTD-2260A17.2,0.700275631968129,0.566452327678917
RP11-727A23.5,0.586004313986049,0.270560116794075
RP11-434C1.1,0.0154150060706319,0.0426420675521253
RP11-431M7.3,0.00860300406281143,0.00296843751843978
RP11-296I10.3,0.259276100657066,0.398107188917948
UBL7-AS1,0.131223453799144,0.0929777567925339
ZBED5-AS1,0.236967317118805,0.466279845994189
RP11-902B17.1,0.0316167801524577,0.0811944129005074
AL034548.1,0.969881274340617,0.511687520359784
RP11-273G15.2,0.377636431947375,0.53588445552383
RP11-637A17.2,0.50873733615016,0.611293264960385
RP11-486O12.2,0.447024937382661,0.287492912431962
DNAJC3-AS1,0.87687560804395,0.937042187594133
CARS-AS1,0.263304692353957,0.219702132404102
RP11-392P7.6,0.0078548443359792,0.0167021973729035
MIR4458HG,0.354351730179858,0.43552983154661
OIP5-AS1,0.2136564312607,0.361832392078429
SDCBPP2,0.694178025202981,0.71085218671572
CKMT2-AS1,0.915459324146709,0.876239720742297
SPTY2D1-AS1,0.353302978099809,0.376332806822823
TWF2,5.4001843212869e-06,3.3287684052992e-06
MARS2,0.628539499283335,0.362035290544867
MTND4P12,0.153490399733585,0.184585143900649
RP11-1277A3.1,0.219936723051567,0.174476213264494
STX18-AS1,0.462908077678193,0.199316599306415
RP11-932O9.7,0.21753985091095,0.399613220988181
PCED1B-AS1,0.724992022063158,0.839737176567576
CTD-2366F13.1,0.191399369644407,0.346859581027371
TMEM161B-AS1,0.0317518494795957,0.00758545910452731
RP5-940J5.6,0.693124320547011,0.933148091519919
RP11-421F16.3,0.781570742029932,0.559204108036684
RP3-510L9.1,0.634858726397019,0.602804402305406
RP11-967K21.1,0.818977300680207,0.796898545163461
SEC24B-AS1,0.2507873282596,0.881044048505845
RP11-543C4.1,0.020028351731917,0.0174971946443172
LINC00926,0.0383342597385874,0.0717021529181504
DYNLL1-AS1,0.730769800035107,0.663730170396656
AC005329.7,0.914585790312975,0.54573178871825
FAM13A-AS1,0.0200918892466204,0.0426507884542348
UBA6-AS1,0.479030629274322,0.682557865213386
NNT-AS1,0.49130383587449,0.355390234362201
BCKDHA,0.256478223095194,0.315016063328088
INSL3,0.0595048611682925,0.131673952656488
AC002116.8,0.226375373962298,0.223172775652081
RP11-752D24.2,0.133273617411188,0.166942860721057
SMURF2P1,0.657539065898461,0.465769025723073
RRN3P1,0.195213226894321,0.296300794727761
CTD-2012J19.2,0.783769086540889,0.806379237164474
WI2-89927D4.1,0.154119528224935,0.536682919615828
RP11-499E18.1,0.0231349214622766,0.0934651334321797
TRIM39-RPP21,0.262929375746216,0.236974265306793
CTC-428G20.3,0.135546270653124,0.0519675924712245
GAPDHP60,0.000315565660355336,0.000140821549897514
RP11-476C8.2,0.252005289294967,0.145925547760848
RP11-153M7.1,0.562556393976696,0.276540616185084
CICP16,0.0268737328587002,0.0355108299956969
RP11-648M2.2,0.172050604687506,0.0746726020894274
CTD-2139B15.2,0.486504346322219,0.361225391346831
OCIAD1-AS1,0.173385738403074,0.181947165574788
CTC-499J9.1,0.198456052513306,0.125097427221015
TRIM52-AS1,0.728194519640793,0.898816025972519
RP11-463M16.4,0.451097119287125,0.461472698109522
RP11-473D24.1,0.871965556698667,0.867958377364766
RP11-713M15.1,0.0491493082144358,0.0795091970174508
LUCAT1,0.666167069916275,0.411944655352118
CDK11B,0.250845757602445,0.221121876367943
WHAMMP2,0.000371352354398689,0.000347973194259557
AC115115.2,0.997841259944562,0.760738761328621
LINC00504,0.420661102374407,0.615563761917369
CTB-129O4.1,0.647787658571838,0.77379792229805
GAPDHP61,0.0085742209715925,0.0155825132514687
CTB-118N6.3,0.256335231426279,0.0904382722625455
RP11-640B6.1,0.536211011833845,0.449752230311272
BACH1-IT1,0.382700828490316,0.261889819465465
RP11-848G14.2,0.382051809569384,0.379472413748891
POU5F2,0.452663913975013,0.28407249692842
ABHD14A,0.828572020897405,0.567231074934683
CTD-2007H13.3,0.124213996641183,0.0325153636861336
RP5-1000K24.2,0.785423453643348,0.837493222018131
SRP14-AS1,0.214076718294058,0.46266526668673
MTATP6P1,0.00745570595605635,0.0894295633638017
CTB-47B11.3,0.422267662566588,0.3417832554759
RP11-215P8.3,0.922824767999604,0.547474962301186
RP11-478C6.2,0.741613727495383,0.586576810553424
KRT8P48,0.641788745258365,0.25979264641834
CTC-512J14.5,0.286617032211101,0.606362353088637
NPM1P21,0.556243568368303,0.715598136320149
RP11-90P5.1,0.117107778533869,0.0946207667912613
GLDCP1,0.00265724579498736,0.00302770205795136
TMEM110-MUSTN1,0.204761898352454,0.167296889334277
DSTNP2,0.305442916487106,0.605795731455198
AC003029.1,0.416191033682549,0.379275179577238
HSPA8P4,0.995037855904988,0.946678621307876
GAPDHP40,0.00738862707791391,0.0109847060195224
RP11-366M4.11,0.455609091615504,0.448252217962041
HMGA1P2,0.665018322533133,0.795179134597389
RBM14-RBM4,0.68304243065902,0.804670704638245
RP11-485M7.1,0.979904292696061,0.905082762011417
OXCT1-AS1,0.401298310766208,0.365675418645364
LY75-CD302,0.107380841649227,0.116262791277903
BIN2P2,0.284885659443116,0.218536874354586
CTD-2023M8.1,0.881667194438565,0.514416043122709
AC011406.2,0.248330442571131,0.0523621033968047
TOX4P1,0.45987926446107,0.556741484343792
RP11-432B6.3,0.842388734924615,0.887135713296202
CCDC153,0.126511279755344,0.0281204959244041
RP11-1079K10.3,0.874151219745152,0.684803788489147
RP11-377G16.2,0.905388397401439,0.60210131277965
CTD-2260A17.1,0.936744315183639,0.581096314647927
RP1-130H16.18,0.00713706240052627,0.00477311076961769
RP11-974F13.5,0.504205026971768,0.859384688114321
RP11-798M19.3,0.207855337695731,0.32825574193254
HIGD1AP14,0.488119788878734,0.562513543585476
RP11-666A20.4,0.118670586295032,0.137628299616097
CTD-2248H3.1,0.523945827483202,0.491344043910413
RP11-173E2.1,0.692083560899175,0.628664052854952
AL357673.1,0.670655810705907,0.836774922482452
HNRNPH1P3,0.748845950094533,0.504869840379788
RP11-83A24.1,0.416276828695648,0.241226173947451
SERBP1P6,0.584705255208681,0.70537918040309
C5orf17,0.119355007557886,0.0364453324055271
CTC-366B18.2,0.371685404243362,0.408235762989473
CTD-2135J3.3,0.704245356306082,0.534642775743868
CTD-2288O8.1,0.890895936069061,0.809533040530863
FMN1,0.0959280357875837,0.0530851441382793
ATP5J2-PTCD1,0.852271089163937,0.614713726948781
MTND5P11,0.611233543318645,0.553170032374284
RP11-481K16.2,0.507653157759667,0.612032856449841
RP11-319G6.1,0.186390230272895,0.317723038904616
RP11-36B15.1,0.0372339191621502,0.0474375883671463
CTD-2089O24.1,0.855148192492661,0.852854966687825
KRT8P46,0.231044521123632,0.403647675375847
RP11-815N9.2,4.60121910523389e-05,2.0475280221025e-05
XXbac-BPG181M17.5,0.0874019036816151,0.14916705760238
HMGN2P4,0.000614451399501929,0.00302479086981797
CTC-505O3.3,0.48729286169259,0.719920653398992
SUMO2P6,0.502724247438251,0.5784068185089
TBCAP3,0.952452477555225,0.921705534737157
CTC-287O8.1,0.654066218240482,0.836265049075051
RP11-777B9.5,0.481629562682343,0.790330293335783
C1orf213,0.661970248366937,0.425692617069375
CTD-2325A15.3,0.247159069580359,0.233541405076604
RP11-290F5.1,0.832433336128689,0.747941560603283
RP11-39E3.4,0.342754436347688,0.102242781582758
HAUS5,0.666901514468789,0.814172110744392
MTND6P4,0.422900960793129,0.327482419656559
SUDS3P1,0.33746190163895,0.55481323535359
RP11-514O12.4,0.556899873146998,0.847606928729064
CTD-2290P7.1,0.653930748334734,0.61821593966479
RP11-79P5.3,0.00737086662796643,0.0629857416159946
CTC-506B8.1,0.941139168924509,0.591527620539424
ENPP7P1,0.00660618761192863,0.00591838002464801
HSPD1P5,0.667029871823353,0.840607015217362
GAPDHP38,0.00856098266089166,0.00677155676916852
ATP1B1P1,0.0652671197081068,0.0292676146270036
ATP5L2,0.649331907902314,0.771458160308978
CDH12P2,0.077030917160687,0.0337767265580162
AC069368.3,0.177617852774054,0.161094373309182
AC195454.1,0.951088755681395,0.759716846133726
TMEM150C,0.623690316393761,0.492007374620861
RP11-548H18.2,0.426058871855057,0.452931952676695
AC010226.4,0.269146651984178,0.123545547346528
ATP5LP3,0.0491315957518281,0.154604519587386
EEF1A1P9,0.105652119118424,0.0975627763537208
HNRNPA1P44,0.957653340953104,0.846982851318642
CTD-2210P15.2,0.43317199802656,0.613371327914853
AC010468.2,0.0110260748273622,0.00267737301210963
AC068533.7,0.282306124124872,0.219569746278277
UGDH-AS1,0.0334833794450511,0.013123949542369
NPM1P27,0.769029026383638,0.912100754137508
IL20RB-AS1,0.323489956828958,0.511202385788056
NAIP,0.460222192340486,0.306570938818698
GZMAP1,0.345481231466781,0.673117599508189
RP11-298J20.4,0.350032777230118,0.460078234222321
ZNF286B,0.0703742207515175,0.227426882373557
ZNF324B,0.741362525224445,0.624844316383627
RP11-49I4.3,0.873983993756771,0.971707992869808
CTD-2587M2.1,0.732538382970066,0.460365691096228
RBBP4P1,0.0233119562810576,0.0145330809557782
GAPDHP70,0.179924694133231,0.0570358778920393
RP11-159F24.3,0.414433718432866,0.9960741803481
AC006160.5,0.407136724408448,0.800537198120178
MIR302B,0.292523084792779,0.321342254174187
SERBP1P5,0.0636734934804726,0.137261671028229
CTD-2203K17.1,0.73491842955541,0.62485771882101
RP4-539M6.19,0.565862846627002,0.810854886318553
RP11-440L14.1,0.952817320731828,0.474690797884027
CTB-46B19.2,0.50854322496669,0.488412177221731
AC004878.7,0.0269854573055264,0.0155063601158304
RP11-703G6.1,0.414847737141382,0.870675571618228
AP000295.9,0.27416547283687,0.632647977970156
RP11-496H1.1,0.8704241395938,0.651263263876994
CTC-329D1.2,0.645883087887093,0.626514808584457
MRPS33P2,0.55057038317096,0.811688356571394
NOP14-AS1,0.866442514570271,0.892273984372699
RP11-423H2.3,0.0470933320871989,0.00822731474629531
RP11-1336O20.2,0.994515518096764,0.598703606158383
SRD5A3-AS1,0.909255852635821,0.863083809806041
ZNF564,0.520782163685734,0.509909488664095
CTD-2236F14.1,0.105023450539503,0.2959561620708
ECSCR,0.767062515993404,0.586662639074884
SCARNA22,0.994525091631454,0.811332403908271
EAF1-AS1,0.199832440090181,0.17875000376742
RP11-20D14.6,0.769967627173742,0.868212412399558
RP11-223C24.1,0.918597908511684,0.938318396004945
CTD-2201I18.1,0.961207598511238,0.757652942923292
AC011330.5,0.828211477061378,0.546200663819488
RP11-77P16.4,0.284194375848625,0.11906848433558
KRT18P31,0.552153921498606,0.360321980663062
EEF1A1P19,0.178752375760533,0.211754458101608
SNX5P1,0.909952366876701,0.842468600013041
PVT1,0.708014708862453,0.972382510523674
RP11-63E5.6,0.420591677546829,0.280415745071214
RP11-481C4.1,0.32668852434233,0.331858596494254
RNF103-CHMP3,0.443451480051486,0.337346455955761
RP11-586D19.1,0.599547103838133,0.744130569051008
CTD-2541M15.1,0.187841049063236,0.34827350343303
CTD-2589H19.4,0.0627860472731856,0.335609089967467
PDCD6,0.000968857267201698,0.00130914781856346
HNRNPA1P55,0.0245786976962848,0.0450541059015607
RAC1P2,0.324723608343487,0.455792460838426
RP11-256P1.1,0.845478429386998,0.702089822242316
TRGV7,0.871903258621473,0.329158131688949
YWHAQP6,0.622052001635961,0.44087051675908
RPS4XP20,0.169077963524478,0.147715896238684
BFSP2-AS1,0.113005341758627,0.326000846895766
HMGB1P3,0.10490461621195,0.126593531733122
CTC-339F2.2,0.33774938194385,0.190232383250302
C15orf38-AP3S2,0.0527779823395311,0.140683603110443
RP11-563E2.2,0.489826017850414,0.161188046179567
RARRES2P4,0.517678704202024,0.904156562170827
YJEFN3,0.753829670316687,0.837963495180366
CTB-131B5.2,0.599374003876354,0.494369406388741
RP11-677M14.3,0.803415837049405,0.799239349884815
RP11-584P21.2,0.0945464083518655,0.153361760627247
CTD-2116N20.1,0.739855041867744,0.75268522487678
RP13-401N8.3,0.503561048450029,0.359716812641231
AC107982.4,0.407720955484878,0.844231077177072
RP11-417F21.1,0.166661910052786,0.171800415171197
RP11-616K22.1,0.568942296320487,0.797364298483993
RP11-130F10.1,0.637057743993221,0.715733759447391
RP11-359B12.2,0.39934887485242,0.544344053630446
RP4-622L5.2,0.613024406847209,0.449796365217293
RP11-848G14.5,0.544970358254893,0.561283489817787
RP11-553P9.1,0.234323040804196,0.25692478635882
ARPC4-TTLL3,0.0860459643784011,0.0518664432463802
RP11-381K20.2,0.916787728940839,0.649213564988234
RASA2-IT1,0.204659602814516,0.676415442915423
EEF1A1P13,0.112799353889025,0.150763235340832
RP11-1079K10.4,0.468104558560478,0.631152842718061
RP13-488H8.1,0.00228052832693394,0.0054423389451194
CTC-338M12.5,0.103487297970952,0.110706883855332
PKD1P6,0.821952007317966,0.482768600100964
PSMC1P5,0.0167922884553775,0.0332722283382653
CTC-820M8.1,0.900649066898802,0.585737702985825
RP11-434I12.2,0.038356025813043,0.0551451622578798
MRPS31P4,0.640802714145556,0.265625247396305
RP11-356J5.12,0.236464942454602,0.215469746511089
ZNF718,0.078939484841097,0.10562182222312
SMIM20,0.511249198955196,0.326962567917892
CTA-963H5.5,0.843519832426262,0.792870718405187
RP11-478C6.4,0.711984881766434,0.978325536711236
CTB-51E13.1,0.351627966296531,0.288418056512276
RP11-284M14.1,0.0930228651048407,0.143367525675216
KDELC1P1,0.698701718794817,0.97734960200909
CTD-2213F21.2,0.91206481606676,0.751269771021333
RP11-23P13.4,0.729856155287217,0.918453562600521
AC090587.2,0.611728993857016,0.594981330119225
RP11-834C11.5,0.868572544125151,0.649684964947696
CCT5P1,0.584834025706496,0.445339594885686
RP11-631M6.2,0.125176766374262,0.0377591479654179
LRRC37BP1,0.930810298674452,0.773245199057916
GMPSP1,0.0103275532071704,0.0589272934954903
TRIM36-IT1,0.667056424348805,0.61369957710079
WBP1LP2,0.565562855242961,0.281533872394241
CHCHD10,0.0214492580145218,0.0384084535470966
INTS6P1,0.860201847662211,0.595152520159901
CDK3,0.876882225246077,0.642402840355672
CCT6P2,0.933207773481801,0.840335538579159
KRT8P33,0.332902606448124,0.764786269813224
RP11-302F12.10,0.0802015073783334,0.0218410527049166
RP11-47I22.2,0.615793186681855,0.945184795972944
ATP6V1E2,0.809345008372456,0.917460928711926
RP11-333E13.2,0.774416279731898,0.982388179396659
NTAN1P2,0.753798819357758,0.629338709769792
GLI4,0.647083103840074,0.476893035916385
CTD-2275D10.2,0.571746378249109,0.50763003623833
RP4-669L17.8,0.123450376523499,0.176362639927857
RP11-517I3.1,0.223851477477745,0.2043024585658
AC007078.4,0.584069351255247,0.447366781109846
RP11-295K3.1,0.193372269538714,0.128315822023418
RP11-834C11.7,0.940810229997446,0.866317986023997
RP11-864I4.3,0.409473367924314,0.319004304992996
RP11-83M16.3,0.318514067243321,0.293099969109416
RP11-497H16.7,0.306578894304999,0.285476866956777
CTD-2533K21.1,0.523917065586862,0.834497338920611
RP11-1149O23.4,0.948707817266796,0.651202938253255
SEPP1,0.528565865533758,0.643054831013174
TPM3P6,0.420685564814493,0.778668992870933
