term	set_size	overlap	pval	padj
Immune::GSE6875_TCONV_VS_FOXP3_KO_TREG_UP	76	30	0.006579789744613788	0.030871284210047575
GO_BP::GOBP_MITOTIC_CELL_CYCLE	496	153	0.006611759366492923	0.031003940372000632
Immune::GSE17721_0.5H_VS_4H_POLYIC_BMDC_DN	137	49	0.0066677503802022794	0.03124902678185303
Immune::GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_4H_UP	111	41	0.006706537235595214	0.03138076719873425
GO_BP::GOBP_INTERLEUKIN_2_PRODUCTION	37	17	0.006707082558985636	0.03138076719873425
Immune::GSE10422_WT_VS_BAFF_TRANSGENIC_LN_BCELL_DN	37	17	0.006707082558985636	0.03138076719873425
Immune::GSE2706_2H_VS_8H_LPS_STIM_DC_DN	95	36	0.006730751999062249	0.03142141264336851
Immune::GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_DC_UP	95	36	0.006730751999062249	0.03142141264336851
Immune::GSE3982_NEUTROPHIL_VS_BASOPHIL_UP	95	36	0.006730751999062249	0.03142141264336851
Immune::GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_6H_DN	95	36	0.006730751999062249	0.03142141264336851
GO_BP::GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	73	29	0.006737267198718103	0.031434335111260384
Immune::GSE36826_WT_VS_IL1R_KO_SKIN_DN	124	45	0.006748978306516929	0.0314539883407614
Immune::GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN	124	45	0.006748978306516929	0.0314539883407614
GO_BP::GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	147	52	0.006800127633469149	0.03167477552313864
GO_BP::GOBP_DEVELOPMENTAL_CELL_GROWTH	70	28	0.006884798339544694	0.03198038387067577
Immune::GSE13306_RA_VS_UNTREATED_TREG_DN	70	28	0.006884798339544694	0.03198038387067577
Immune::GSE14415_NATURAL_TREG_VS_TCONV_DN	70	28	0.006884798339544694	0.03198038387067577
Immune::GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_DN	70	28	0.006884798339544694	0.03198038387067577
Immune::GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN	70	28	0.006884798339544694	0.03198038387067577
Immune::GSE22886_TH1_VS_TH2_12H_ACT_UP	92	35	0.006967290824043062	0.03228535480437804
Immune::GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_24H_INCUBATION_DN	92	35	0.006967290824043062	0.03228535480437804
GO_BP::GOBP_GRANULOCYTE_CHEMOTAXIS	40	18	0.006969067565778748	0.03228535480437804
Immune::GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN	40	18	0.006969067565778748	0.03228535480437804
GO_BP::GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS	134	48	0.006969695738553896	0.03228535480437804
Immune::GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	108	40	0.006977634634437624	0.03230429191407132
GO_BP::GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	67	27	0.007019731571927102	0.03248126208323026
Immune::GSE17721_0.5H_VS_12H_LPS_BMDC_DN	121	44	0.007041458415594482	0.032545892368276645
Immune::GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN	121	44	0.007041458415594482	0.032545892368276645
Immune::GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN	144	51	0.007116555277161357	0.032874880077151225
GO_BP::GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	64	26	0.007138993309679843	0.03290605212906824
Immune::GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_DN	64	26	0.007138993309679843	0.03290605212906824
Immune::GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	64	26	0.007138993309679843	0.03290605212906824
Immune::GSE9946_IMMATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP	64	26	0.007138993309679843	0.03290605212906824
Immune::GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_DN	43	19	0.007158162113430704	0.03297628883556847
GO_BP::GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	18	10	0.007171609431409997	0.03300199205710283
Immune::SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_CORRELATED_WITH_AGE_1DY_POSITIVE	18	10	0.007171609431409997	0.03300199205710283
GO_BP::GOBP_BRAIN_MORPHOGENESIS	13	8	0.0071901757457388405	0.03301498868692016
GO_BP::GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	13	8	0.0071901757457388405	0.03301498868692016
GO_BP::GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	13	8	0.0071901757457388405	0.03301498868692016
Immune::BUCASAS_PBMC_FLUARIX_FLUVIRIN_CAUCASIAN_MALE_AGE_18_40YO_HIGH_RESPONDERS_1DY_TOP_FUNCTIONAL_NETWORK_POSITIVE	13	8	0.0071901757457388405	0.03301498868692016
Immune::GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_UP	89	34	0.007205985894667848	0.03303334189637627
Immune::GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN	89	34	0.007205985894667848	0.03303334189637627
Immune::GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	89	34	0.007205985894667848	0.03303334189637627
Reactome::REACTOME_SIGNALING_BY_VEGF	61	25	0.007239028027967151	0.03316668821770422
Immune::HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_DN	26	13	0.00725173352355888	0.03320676448096913
Immune::GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	105	39	0.007256509441082641	0.033210506110879584
GO_BP::GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	58	24	0.007315732008087054	0.03342683867965267
Immune::GSE11057_CD4_CENT_MEM_VS_PBMC_DN	58	24	0.007315732008087054	0.03342683867965267
Immune::GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	58	24	0.007315732008087054	0.03342683867965267
Immune::GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_UP	118	43	0.007344782091778813	0.03354130482739927
GO_BP::GOBP_ENDOTHELIUM_DEVELOPMENT	49	21	0.007355074489071285	0.03355177807983633
GO_BP::GOBP_RESPONSE_TO_INTERLEUKIN_1	49	21	0.007355074489071285	0.03355177807983633
Immune::GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP	55	23	0.007364381628162835	0.03357597689057501
Immune::GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN	86	33	0.007445831410150415	0.03389792540722678
Immune::GSE3982_BCELL_VS_TH1_UP	86	33	0.007445831410150415	0.03389792540722678
Immune::GSE31082_DN_VS_DP_THYMOCYTE_DN	141	50	0.007447118431936938	0.03389792540722678
GO_BP::GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	151	53	0.007541217586545482	0.03429680777185331
Immune::GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	102	38	0.007542926491723609	0.03429680777185331
Immune::GSE16385_IL4_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	128	46	0.007611961972575188	0.034573226306406746
Immune::GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_DN	128	46	0.007611961972575188	0.034573226306406746
Immune::GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_UP	115	42	0.007659107369479222	0.034730946877060104
Immune::GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_UP	115	42	0.007659107369479222	0.034730946877060104
Immune::GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_DN	115	42	0.007659107369479222	0.034730946877060104
Immune::GSE2706_R848_VS_LPS_8H_STIM_DC_DN	83	32	0.00768562112348494	0.03477598468442026
Immune::GSE27241_WT_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_UP	83	32	0.00768562112348494	0.03477598468442026
Immune::GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP	83	32	0.00768562112348494	0.03477598468442026
Immune::GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN	83	32	0.00768562112348494	0.03477598468442026
Immune::GSE37301_PRO_BCELL_VS_CD4_TCELL_UP	99	37	0.007836558531229882	0.03543983262452155
GO_BP::GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	178	61	0.007876096981788112	0.03559944912727396
GO_BP::GOBP_RESPONSE_TO_KETONE	80	31	0.00792391532813592	0.035777032124721324
Immune::GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_UP	80	31	0.00792391532813592	0.035777032124721324
Immune::GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	125	45	0.007953082878191423	0.03586095293607527
GO_BP::GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	29	14	0.007959601188100148	0.03586095293607527
GO_BP::GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	29	14	0.007959601188100148	0.03586095293607527
GO_BP::GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	29	14	0.007959601188100148	0.03586095293607527
GO_BP::GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	112	41	0.007984552930014033	0.035954060402516225
Immune::GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	96	36	0.008136969603207297	0.03660109276209438
Immune::GSE39864_WT_VS_GATA3_KO_TREG_UP	96	36	0.008136969603207297	0.03660109276209438
Immune::GSE16385_UNTREATED_VS_12H_IL4_TREATED_MACROPHAGE_UP	77	30	0.008159002343388002	0.03662165364295449
Immune::GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_UP	77	30	0.008159002343388002	0.03662165364295449
Immune::GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_UP	77	30	0.008159002343388002	0.03662165364295449
Immune::GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_DN	77	30	0.008159002343388002	0.03662165364295449
GO_BP::GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	185	63	0.008168062460238502	0.03664271442724107
GO_BP::GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	165	57	0.008316493626075885	0.03726986494836439
Immune::GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_UP	109	40	0.00832118930126195	0.03726986494836439
Immune::GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_6H_UP	109	40	0.00832118930126195	0.03726986494836439
Immune::GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_UP	93	35	0.008443595575208454	0.037757635010886845
Immune::GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP	93	35	0.008443595575208454	0.037757635010886845
Immune::GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN	93	35	0.008443595575208454	0.037757635010886845
Immune::GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN	32	15	0.008517849034796134	0.038069384950934884
GO_BP::GOBP_REGULATION_OF_RNA_SPLICING	132	47	0.00852928057161257	0.03807990139183494
Immune::GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_DN	132	47	0.00852928057161257	0.03807990139183494
GO_BP::GOBP_IMMUNOGLOBULIN_PRODUCTION	71	28	0.008611070971590048	0.03831610498805819
Reactome::REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	71	28	0.008611070971590048	0.03831610498805819
Immune::GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN	71	28	0.008611070971590048	0.03831610498805819
GO_BP::GOBP_T_CELL_LINEAGE_COMMITMENT	21	11	0.008614158303430415	0.03831610498805819
Reactome::REACTOME_DAG_AND_IP3_SIGNALING	21	11	0.008614158303430415	0.03831610498805819
Reactome::REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	21	11	0.008614158303430415	0.03831610498805819
Reactome::REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	21	11	0.008614158303430415	0.03831610498805819
Immune::GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN	106	39	0.008669028487582121	0.03849458059230142
Immune::GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN	106	39	0.008669028487582121	0.03849458059230142
Immune::GSE3982_MAST_CELL_VS_NEUTROPHIL_DN	106	39	0.008669028487582121	0.03849458059230142
Immune::GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_DN	119	43	0.00867722635594731	0.03849458059230142
Immune::GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDC_DN	119	43	0.00867722635594731	0.03849458059230142
GO_BP::GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	90	34	0.00875572127200577	0.038719950316740324
Immune::GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_UP	90	34	0.00875572127200577	0.038719950316740324
Immune::GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	90	34	0.00875572127200577	0.038719950316740324
Immune::GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_UP	90	34	0.00875572127200577	0.038719950316740324
Immune::GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN	90	34	0.00875572127200577	0.038719950316740324
Immune::GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN	90	34	0.00875572127200577	0.038719950316740324
Immune::GSE12366_NAIVE_VS_MEMORY_BCELL_UP	68	27	0.00882282594001608	0.038955098321470996
Immune::GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	68	27	0.00882282594001608	0.038955098321470996
Immune::GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP	68	27	0.00882282594001608	0.038955098321470996
Immune::GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_UP	129	46	0.008922097470342675	0.03933130618954529
Immune::GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP	129	46	0.008922097470342675	0.03933130618954529
Immune::GSE26030_UNSTIM_VS_RESTIM_TH17_DAY15_POST_POLARIZATION_DN	129	46	0.008922097470342675	0.03933130618954529
GO_BP::GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	35	16	0.008943365819474292	0.03936300937018355
Reactome::REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	35	16	0.008943365819474292	0.03936300937018355
Immune::GSE12839_CTRL_VS_IL12_TREATED_PBMC_DN	35	16	0.008943365819474292	0.03936300937018355
Reactome::REACTOME_ISG15_ANTIVIRAL_MECHANISM	65	26	0.009020787855586701	0.039631601516261966
Immune::GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_UP	65	26	0.009020787855586701	0.039631601516261966
GO_BP::GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	103	38	0.00902801174127746	0.039631601516261966
Immune::GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP	103	38	0.00902801174127746	0.039631601516261966
Immune::GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP	103	38	0.00902801174127746	0.039631601516261966
GO_BP::GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	116	42	0.009060969335697288	0.039713935087337796
GO_BP::GOBP_REGULATION_OF_METAL_ION_TRANSPORT	116	42	0.009060969335697288	0.039713935087337796
Immune::GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP	116	42	0.009060969335697288	0.039713935087337796
Immune::GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_DN	87	33	0.009072453584430044	0.03972276258861359
Immune::GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	87	33	0.009072453584430044	0.03972276258861359
GO_BP::GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	640	192	0.00913740199022809	0.03998626254356988
Immune::GSE11057_CD4_CENT_MEM_VS_PBMC_UP	159	55	0.009144999577655591	0.03999864518089299
GO_BP::GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	62	25	0.009201041177241822	0.040201840852021685
Immune::GSE37301_PRO_BCELL_VS_CD4_TCELL_DN	62	25	0.009201041177241822	0.040201840852021685
GO_BP::GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	38	17	0.009253369005456195	0.0403674012411711
GO_BP::GOBP_INTERFERON_BETA_PRODUCTION	38	17	0.009253369005456195	0.0403674012411711
Immune::GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN	38	17	0.009253369005456195	0.0403674012411711
GO_BP::GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	59	24	0.009358989368606326	0.04070200368380433
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	203	68	0.009366763130788939	0.04070200368380433
GO_BP::GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	11	7	0.009388524582971352	0.04070200368380433
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	11	7	0.009388524582971352	0.04070200368380433
GO_BP::GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS	11	7	0.009388524582971352	0.04070200368380433
Reactome::REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	11	7	0.009388524582971352	0.04070200368380433
Reactome::REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	11	7	0.009388524582971352	0.04070200368380433
Reactome::REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME	11	7	0.009388524582971352	0.04070200368380433
Reactome::REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	11	7	0.009388524582971352	0.04070200368380433
Immune::HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_7DY_UP	11	7	0.009388524582971352	0.04070200368380433
Immune::THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_VS_70PLS_0DY_UP	11	7	0.009388524582971352	0.04070200368380433
GO_BP::GOBP_CELL_CHEMOTAXIS	100	37	0.009397995128803075	0.04070200368380433
Immune::GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN	100	37	0.009397995128803075	0.04070200368380433
Immune::GSE40273_XBP1_KO_VS_WT_TREG_DN	100	37	0.009397995128803075	0.04070200368380433
Immune::GSE17721_12H_VS_24H_POLYIC_BMDC_UP	113	41	0.009459597914401954	0.040903953331458104
Immune::GSE20715_0H_VS_48H_OZONE_LUNG_UP	113	41	0.009459597914401954	0.040903953331458104
GO_BP::GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	41	18	0.009464128432037212	0.040903953331458104
GO_BP::GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	41	18	0.009464128432037212	0.040903953331458104
Immune::GSE11924_TFH_VS_TH1_CD4_TCELL_UP	136	48	0.009499936851150173	0.04099535506393971
Immune::GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_DN	136	48	0.009499936851150173	0.04099535506393971
Immune::GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_UP	136	48	0.009499936851150173	0.04099535506393971
Immune::GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_DN	53	22	0.009585500708785466	0.04134332413676158
GO_BP::GOBP_NEURON_PROJECTION_EXTENSION	50	21	0.009640394520165197	0.041371043837496964
GO_BP::GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	50	21	0.009640394520165197	0.041371043837496964
Immune::GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_UP	50	21	0.009640394520165197	0.041371043837496964
GO_BP::GOBP_CEREBRAL_CORTEX_DEVELOPMENT	47	20	0.009645349773724665	0.041371043837496964
GO_BP::GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	47	20	0.009645349773724665	0.041371043837496964
GO_BP::GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	16	9	0.009646174960799149	0.041371043837496964
GO_BP::GOBP_THYMIC_T_CELL_SELECTION	16	9	0.009646174960799149	0.041371043837496964
Reactome::REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	16	9	0.009646174960799149	0.041371043837496964
Reactome::REACTOME_SMOOTH_MUSCLE_CONTRACTION	16	9	0.009646174960799149	0.041371043837496964
Immune::LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_DT_ANTIBODY_3DY_POSITIVE	16	9	0.009646174960799149	0.041371043837496964
Immune::NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_ATIV_UP	16	9	0.009646174960799149	0.041371043837496964
GO_BP::GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	81	31	0.009715080193547672	0.041624008040690205
Immune::GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	81	31	0.009715080193547672	0.041624008040690205
GO_BP::GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	97	36	0.009778732473930692	0.041767645591498564
GO_BP::GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	97	36	0.009778732473930692	0.041767645591498564
Immune::GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_DN	97	36	0.009778732473930692	0.041767645591498564
Immune::GSE22589_HEALTHY_VS_HIV_INFECTED_DC_DN	97	36	0.009778732473930692	0.041767645591498564
Immune::GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_DN	97	36	0.009778732473930692	0.041767645591498564
GO_BP::GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	24	12	0.009788436194169291	0.041767645591498564
GO_BP::GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	24	12	0.009788436194169291	0.041767645591498564
Reactome::REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	24	12	0.009788436194169291	0.041767645591498564
Immune::GSE360_DC_VS_MAC_L_DONOVANI_UP	110	40	0.009873397388694449	0.04208736315739722
Immune::GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	110	40	0.009873397388694449	0.04208736315739722
Immune::GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN	143	50	0.010041035906861343	0.04275850265109635
Immune::GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_UP	143	50	0.010041035906861343	0.04275850265109635
Immune::GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	120	43	0.010205157528939284	0.04332543851734395
Immune::GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP	120	43	0.010205157528939284	0.04332543851734395
Immune::GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN	120	43	0.010205157528939284	0.04332543851734395
Immune::GSE26669_CD4_VS_CD8_TCELL_IN_MLR_UP	120	43	0.010205157528939284	0.04332543851734395
Immune::GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_DN	120	43	0.010205157528939284	0.04332543851734395
Immune::GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	120	43	0.010205157528939284	0.04332543851734395
GO_BP::GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	107	39	0.010302606994508204	0.04367284996307697
Immune::GSE17721_PAM3CSK4_VS_CPG_4H_BMDC_DN	107	39	0.010302606994508204	0.04367284996307697
Immune::GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_DN	107	39	0.010302606994508204	0.04367284996307697
Immune::GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	75	29	0.01035941659754801	0.04389148779637892
Immune::GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP	130	46	0.010415089833458634	0.044060609487082444
Immune::GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_DN	130	46	0.010415089833458634	0.044060609487082444
Immune::GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	130	46	0.010415089833458634	0.044060609487082444
Immune::GSE14308_TH1_VS_INDUCED_TREG_UP	140	49	0.010522796288371534	0.04449381958828065
GO_BP::GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	150	52	0.010545461655383241	0.0445622342410046
Immune::GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP	91	34	0.010570848270306252	0.0445622342410046
Immune::GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	91	34	0.010570848270306252	0.0445622342410046
Immune::GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_UP	91	34	0.010570848270306252	0.0445622342410046
Immune::GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_MOUSE_LUNG_DC_DN	91	34	0.010570848270306252	0.0445622342410046
Immune::GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	91	34	0.010570848270306252	0.0445622342410046
Immune::GSE7460_FOXP3_MUT_VS_WT_ACT_WITH_TGFB_TCONV_DN	117	42	0.01066969893137064	0.04495635576859282
GO_BP::GOBP_CELL_MATRIX_ADHESION	72	28	0.010676988355647956	0.04496448560016601
GO_BP::GOBP_CELLULAR_EXTRAVASATION	27	13	0.010713836897754169	0.04502924736235457
GO_BP::GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	27	13	0.010713836897754169	0.04502924736235457
GO_BP::GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	27	13	0.010713836897754169	0.04502924736235457
GO_BP::GOBP_MUSCLE_CELL_MIGRATION	27	13	0.010713836897754169	0.04502924736235457
Immune::GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	104	38	0.010747408230954101	0.04512512895369067
Immune::GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP	104	38	0.010747408230954101	0.04512512895369067
