term	set_size	overlap	pval	padj
Immune::GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_UP	101	35	0.0013884210473967828	0.008565071016369294
Reactome::REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	62	24	0.0013955481725344565	0.008598043730073737
Immune::GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_UP	83	30	0.0013979704353298374	0.008598043730073737
Immune::GSE22589_SIV_VS_HIV_AND_SIV_INFECTED_DC_UP	83	30	0.0013979704353298374	0.008598043730073737
Immune::GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_UP	83	30	0.0013979704353298374	0.008598043730073737
Immune::GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP	127	42	0.0014192673470778256	0.008709382519952447
Immune::GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_DN	127	42	0.0014192673470778256	0.008709382519952447
Immune::GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP	127	42	0.0014192673470778256	0.008709382519952447
Immune::GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_UP	76	28	0.0014260980501738124	0.008738188801814073
Immune::GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP	76	28	0.0014260980501738124	0.008738188801814073
GO_BP::GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	69	26	0.0014281069886261562	0.008743948478264938
GO_BP::GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	369	103	0.00145200753449651	0.00888300869138256
GO_BP::GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	146	47	0.0014529909081992499	0.00888300869138256
GO_BP::GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	52	21	0.0014601595952390054	0.008913511558996317
GO_BP::GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	52	21	0.0014601595952390054	0.008913511558996317
Immune::GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN	116	39	0.0014650674164558574	0.008919747699585237
Immune::GSE17721_CTRL_VS_POLYIC_2H_BMDC_DN	94	33	0.0014655428983181612	0.008919747699585237
Immune::GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_DN	94	33	0.0014655428983181612	0.008919747699585237
Immune::GSE7568_IL4_VS_IL4_AND_DEXAMETHASONE_TREATED_MACROPHAGE_DN	94	33	0.0014655428983181612	0.008919747699585237
Immune::GSE29618_MONOCYTE_VS_PDC_UP	105	36	0.0014839310567253362	0.009024948731608366
Immune::GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN	150	48	0.0014985346059628497	0.009106993370561747
GO_BP::GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	39	17	0.0015118876400464863	0.009174511050133722
GO_BP::GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	39	17	0.0015118876400464863	0.009174511050133722
Immune::GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN	87	31	0.001532213554116473	0.009284079164942775
Immune::GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP	87	31	0.001532213554116473	0.009284079164942775
Immune::NAKAYA_B_CELL_FLUMIST_AGE_18_50YO_7DY_DN	280	81	0.0015378677018397311	0.009311441747630645
Immune::GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	154	49	0.001541731106380685	0.00932792932706657
GO_BP::GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	59	23	0.0015598381157638467	0.009423541940139044
Immune::GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_DN	59	23	0.0015598381157638467	0.009423541940139044
GO_BP::GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	18	10	0.0015646702123955345	0.009424891264650568
GO_BP::GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	18	10	0.0015646702123955345	0.009424891264650568
GO_BP::GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	18	10	0.0015646702123955345	0.009424891264650568
Immune::LI_PBMC_MENOMUNE_A_C_Y_W_135_AGE_18_45YO_CORRELATED_WITH_ANTIBODY_RESPONSE_3DY_POSITIVE	18	10	0.0015646702123955345	0.009424891264650568
Immune::GSE12366_NAIVE_VS_MEMORY_BCELL_DN	109	37	0.0015767707675030714	0.009490790933167861
GO_BP::GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	139	45	0.001597178711565399	0.009599501734463603
Immune::GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP	139	45	0.001597178711565399	0.009599501734463603
GO_BP::GOBP_B_CELL_MEDIATED_IMMUNITY	66	25	0.0016061413457756427	0.009639204848455435
Immune::GSE3982_EOSINOPHIL_VS_BCELL_UP	66	25	0.0016061413457756427	0.009639204848455435
GO_BP::GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS	325	92	0.0016082007423180794	0.009643467475764559
Immune::GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	73	27	0.0016103883339724189	0.009643467475764559
Immune::GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_UP	73	27	0.0016103883339724189	0.009643467475764559
GO_BP::GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION	36	16	0.0016129582716748912	0.00964473586425483
GO_BP::GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	36	16	0.0016129582716748912	0.00964473586425483
Immune::GSE14000_UNSTIM_VS_16H_LPS_DC_DN	124	41	0.001614333581229708	0.009645908469290731
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	201	61	0.0016520953328406289	0.009864335636960835
Immune::GSE3982_BCELL_VS_TH2_UP	91	32	0.0016642796545907712	0.009929837764079146
Immune::GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN	128	42	0.0016845596457812546	0.010043511590736635
GO_BP::GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	102	35	0.0016874018058379184	0.010045812788758495
Immune::GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_UP	102	35	0.0016874018058379184	0.010045812788758495
Immune::GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_DN	170	53	0.0016911254676222284	0.01006065914556351
GO_BP::GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	33	15	0.0017018873782172642	0.010117324675739258
GO_BP::GOBP_LYMPHOCYTE_CHEMOTAXIS	21	11	0.0017231796488614561	0.01021420980267153
GO_BP::GOBP_MATURE_B_CELL_DIFFERENTIATION	21	11	0.0017231796488614561	0.01021420980267153
GO_BP::GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	21	11	0.0017231796488614561	0.01021420980267153
GO_BP::GOBP_VASCULOGENESIS	21	11	0.0017231796488614561	0.01021420980267153
Immune::GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP	132	43	0.0017516983473254296	0.010375736771268657
Immune::GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN	117	39	0.001753264590882992	0.010377499532143904
GO_BP::GOBP_MESODERM_DEVELOPMENT	30	14	0.0017702494211545169	0.010435788188370631
GO_BP::GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	30	14	0.0017702494211545169	0.010435788188370631
Immune::GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_DN	30	14	0.0017702494211545169	0.010435788188370631
GO_BP::GOBP_MUSCLE_CELL_DEVELOPMENT	46	19	0.001772042762059512	0.010435788188370631
GO_BP::GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	46	19	0.001772042762059512	0.010435788188370631
GO_BP::GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	46	19	0.001772042762059512	0.010435788188370631
GO_BP::GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	46	19	0.001772042762059512	0.010435788188370631
GO_BP::GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	182	56	0.0017793087395021254	0.01044642337994878
GO_BP::GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	657	171	0.0017796930098309153	0.01044642337994878
GO_BP::GOBP_CHRONIC_INFLAMMATORY_RESPONSE	8	6	0.001785342284250415	0.01044642337994878
GO_BP::GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	8	6	0.001785342284250415	0.01044642337994878
GO_BP::GOBP_INTERLEUKIN_5_PRODUCTION	8	6	0.001785342284250415	0.01044642337994878
GO_BP::GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	8	6	0.001785342284250415	0.01044642337994878
GO_BP::GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	8	6	0.001785342284250415	0.01044642337994878
GO_BP::GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	8	6	0.001785342284250415	0.01044642337994878
Reactome::REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	8	6	0.001785342284250415	0.01044642337994878
Immune::GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_DN	106	36	0.0017936307494234437	0.01048741924966674
GO_BP::GOBP_RESPONSE_TO_INTERLEUKIN_4	24	12	0.0017971123989371771	0.010492776176521133
Reactome::REACTOME_SEMAPHORIN_INTERACTIONS	24	12	0.0017971123989371771	0.010492776176521133
Immune::GSE7509_FCGRIIB_VS_TNFA_IL1B_IL6_PGE_STIM_DC_DN	63	24	0.0018048090200066366	0.010530198133847566
GO_BP::GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	27	13	0.001806826368694277	0.010534454523107048
Immune::GSE17721_POLYIC_VS_GARDIQUIMOD_8H_BMDC_UP	121	40	0.0018364752918291782	0.010699692227323844
Reactome::REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	351	98	0.0018596996768049062	0.010827290645027852
Immune::GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	140	45	0.0018764497591339602	0.01091704056167553
Immune::GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_UP	110	37	0.001896232258122768	0.011016462976878014
Immune::GSE8515_IL1_VS_IL6_4H_STIM_MAC_UP	110	37	0.001896232258122768	0.011016462976878014
Immune::GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_UP	125	41	0.0019161156700169925	0.011109595862605758
Immune::GSE3982_CTRL_VS_LPS_4H_MAC_DN	125	41	0.0019161156700169925	0.011109595862605758
Immune::GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN	99	34	0.0019190536618413124	0.011109595862605758
Immune::GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN	99	34	0.0019190536618413124	0.011109595862605758
Immune::GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN	99	34	0.0019190536618413124	0.011109595862605758
GO_BP::GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	13	8	0.0019682570306704655	0.011370298383392943
GO_BP::GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	13	8	0.0019682570306704655	0.011370298383392943
Reactome::REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	13	8	0.0019682570306704655	0.011370298383392943
GO_BP::GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	148	47	0.001988306825739255	0.011469922309271584
Immune::GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_DN	148	47	0.001988306825739255	0.011469922309271584
Immune::GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP	129	42	0.0019920791095756505	0.011475497969245648
Immune::GSE31082_CD4_VS_CD8_SP_THYMOCYTE_UP	129	42	0.0019920791095756505	0.011475497969245648
GO_BP::GOBP_EMBRYO_DEVELOPMENT	389	107	0.0020221039268297006	0.011640260465493985
Immune::GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN	74	27	0.002028100392023066	0.011666569062411166
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	92	32	0.002038654684375098	0.011697658871403614
Immune::GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_UP	92	32	0.002038654684375098	0.011697658871403614
Immune::GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP	92	32	0.002038654684375098	0.011697658871403614
GO_BP::GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	103	35	0.0020406551600847134	0.011697658871403614
Immune::GSE29618_MONOCYTE_VS_MDC_UP	103	35	0.0020406551600847134	0.011697658871403614
GO_BP::GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	67	25	0.002050742176223268	0.011739027992656635
GO_BP::GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	67	25	0.002050742176223268	0.011739027992656635
Immune::GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP	133	43	0.002064294898340126	0.011808344243651911
Immune::GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN	156	49	0.002087312457309816	0.011931667296152547
GO_BP::GOBP_INTERFERON_BETA_PRODUCTION	40	17	0.002112580382244741	0.012067672853884064
Immune::GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_DN	107	36	0.0021578398550450503	0.012300439034333458
Immune::GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_DN	107	36	0.0021578398550450503	0.012300439034333458
Immune::GSE3982_EOSINOPHIL_VS_DC_UP	107	36	0.0021578398550450503	0.012300439034333458
GO_BP::GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	122	40	0.0021798211248347547	0.01240844592981788
Immune::GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_UP	122	40	0.0021798211248347547	0.01240844592981788
Immune::GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_UP	96	33	0.0021828537145246866	0.012417067722400513
Reactome::REACTOME_SIGNALING_BY_INTERLEUKINS	259	75	0.00219240927064267	0.012417112614475357
GO_BP::GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	6	5	0.0022041133882907357	0.012417112614475357
GO_BP::GOBP_CELL_MIGRATION_IN_HINDBRAIN	6	5	0.0022041133882907357	0.012417112614475357
GO_BP::GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS	6	5	0.0022041133882907357	0.012417112614475357
GO_BP::GOBP_MARGINAL_ZONE_B_CELL_DIFFERENTIATION	6	5	0.0022041133882907357	0.012417112614475357
GO_BP::GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	6	5	0.0022041133882907357	0.012417112614475357
GO_BP::GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	6	5	0.0022041133882907357	0.012417112614475357
GO_BP::GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION	6	5	0.0022041133882907357	0.012417112614475357
GO_BP::GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	6	5	0.0022041133882907357	0.012417112614475357
Reactome::REACTOME_ECM_PROTEOGLYCANS	6	5	0.0022041133882907357	0.012417112614475357
Reactome::REACTOME_ELASTIC_FIBRE_FORMATION	6	5	0.0022041133882907357	0.012417112614475357
Immune::CAO_BLOOD_FLUZONE_AGE_05_14YO_CORRELATED_WITH_H3N1_HI_TITER_1DY_POSITIVE	6	5	0.0022041133882907357	0.012417112614475357
Immune::LI_PBMC_MENACTRA_AGE_18_45YO_ANTI_POLYSACCHARIDE_ANTIBODY_CORRELATION_PROFILE_3DY_UP	6	5	0.0022041133882907357	0.012417112614475357
Immune::WEINBERGER_BLOOD_TWINRIX_AGE_20_40_AND_60_84YO_CORRELATED_WITH_HIGH_ANTI_HBS_CONC_AT_WEEK_30_PRIMARY_VACC_1DY_POSITIVE	6	5	0.0022041133882907357	0.012417112614475357
GO_BP::GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	235	69	0.002208069833080434	0.01243084049180864
Immune::GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN	126	41	0.0022657514709899266	0.01274679988493645
Immune::GSE7460_TCONV_VS_TREG_THYMUS_DN	111	37	0.0022703021127706965	0.012762443087559989
GO_BP::GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	57	22	0.00227165246155102	0.012762443087559989
GO_BP::GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	37	16	0.002285107901782584	0.01282922624336413
Immune::GSE12366_NAIVE_VS_MEMORY_BCELL_UP	71	26	0.002294939751296811	0.012866762964775815
Immune::GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP	71	26	0.002294939751296811	0.012866762964775815
Reactome::REACTOME_ADAPTIVE_IMMUNE_SYSTEM	495	132	0.002311381523024765	0.012928727519375988
GO_BP::GOBP_NEURAL_TUBE_DEVELOPMENT	64	24	0.0023123139805436514	0.012928727519375988
GO_BP::GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	64	24	0.0023123139805436514	0.012928727519375988
Immune::GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	64	24	0.0023123139805436514	0.012928727519375988
Immune::GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_DN	89	31	0.0023177134652763052	0.012932398462455781
Immune::GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_UP	89	31	0.0023177134652763052	0.012932398462455781
Immune::GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_DN	89	31	0.0023177134652763052	0.012932398462455781
Immune::GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_DN	130	42	0.0023472372543644347	0.01307929205769828
Immune::GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN	130	42	0.0023472372543644347	0.01307929205769828
Immune::GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	115	38	0.0023778136337391205	0.013231643213595923
Immune::GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP	115	38	0.0023778136337391205	0.013231643213595923
GO_BP::GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	16	9	0.002415189479254571	0.013366880879771576
GO_BP::GOBP_DEFENSE_RESPONSE_TO_FUNGUS	16	9	0.002415189479254571	0.013366880879771576
GO_BP::GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	16	9	0.002415189479254571	0.013366880879771576
GO_BP::GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	16	9	0.002415189479254571	0.013366880879771576
GO_BP::GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	16	9	0.002415189479254571	0.013366880879771576
GO_BP::GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	16	9	0.002415189479254571	0.013366880879771576
Reactome::REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	16	9	0.002415189479254571	0.013366880879771576
Immune::NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_ATIV_UP	16	9	0.002415189479254571	0.013366880879771576
Immune::GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN	134	43	0.0024242491907729862	0.013407950223477367
Immune::GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN	82	29	0.002438265079776904	0.013467257496674595
Immune::GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN	82	29	0.002438265079776904	0.013467257496674595
GO_BP::GOBP_AXON_GUIDANCE	34	15	0.0024509307654543098	0.013509847480738716
GO_BP::GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	34	15	0.0024509307654543098	0.013509847480738716
Immune::GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP	34	15	0.0024509307654543098	0.013509847480738716
Immune::GSE16385_ROSIGLITAZONE_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP	104	35	0.002456002220011995	0.013519581534117172
Immune::GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	104	35	0.002456002220011995	0.013519581534117172
Immune::GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP	119	39	0.002480212961493509	0.013624235514359992
Immune::GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_DN	119	39	0.002480212961493509	0.013624235514359992
Immune::GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_DN	119	39	0.002480212961493509	0.013624235514359992
Immune::GSE21033_CTRL_VS_POLYIC_STIM_DC_24H_UP	93	32	0.002483341705612561	0.013624235514359992
Immune::GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_DN	93	32	0.002483341705612561	0.013624235514359992
Immune::GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN	75	27	0.002535177270879819	0.013899296297451019
GO_BP::GOBP_TUBE_FORMATION	54	21	0.002543541526345955	0.013935813587079645
Immune::GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_UP	142	45	0.002564883037080016	0.014033941968772263
Immune::GSE36527_CD62L_HIGH_VS_CD62L_LOW_TREG_CD69_NEG_KLRG1_NEG_UP	142	45	0.002564883037080016	0.014033941968772263
Immune::GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATED_IN_DC_UP	123	40	0.0025773960497959695	0.014092981074419138
Immune::GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_6H_UP	108	36	0.002584173394253796	0.014120600110217804
GO_BP::GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	31	14	0.00260037232928767	0.014180697102382093
GO_BP::GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	31	14	0.00260037232928767	0.014180697102382093
Reactome::REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	31	14	0.00260037232928767	0.014180697102382093
GO_BP::GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	61	23	0.002605508065141723	0.0141897842695468
GO_BP::GOBP_REGENERATION	61	23	0.002605508065141723	0.0141897842695468
Immune::GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_DN	146	46	0.0026285814574474597	0.014305919043193761
Immune::GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_UP	86	30	0.002635339591550451	0.014321755788318194
Reactome::REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	44	18	0.002636743791834621	0.014321755788318194
Immune::GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	44	18	0.002636743791834621	0.014321755788318194
Immune::GSE17721_CTRL_VS_LPS_2H_BMDC_DN	97	33	0.0026429132732812455	0.01433622717204283
Immune::GSE7852_TREG_VS_TCONV_LN_UP	97	33	0.0026429132732812455	0.01433622717204283
GO_BP::GOBP_REGULATION_OF_TRANSPORT	667	172	0.002654178196129189	0.014387791679480958
Immune::GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP	127	41	0.0026693078556456937	0.014449909087470734
GO_BP::GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY	19	10	0.002674469725969522	0.014449909087470734
GO_BP::GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	19	10	0.002674469725969522	0.014449909087470734
GO_BP::GOBP_T_HELPER_17_CELL_DIFFERENTIATION	19	10	0.002674469725969522	0.014449909087470734
Reactome::REACTOME_NGF_STIMULATED_TRANSCRIPTION	19	10	0.002674469725969522	0.014449909087470734
Immune::GSE7852_LN_VS_THYMUS_TCONV_UP	112	37	0.0027063885324089807	0.014612711679937598
GO_BP::GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	28	13	0.0027197643889440644	0.01466557198520926
GO_BP::GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	28	13	0.0027197643889440644	0.01466557198520926
GO_BP::GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	257	74	0.002749374626490535	0.014815470648677585
Immune::GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_DN	131	42	0.00275593489894818	0.014831281232497443
Immune::GSE3982_MAC_VS_BASOPHIL_DN	131	42	0.00275593489894818	0.014831281232497443
GO_BP::GOBP_RESPONSE_TO_KETONE	79	28	0.0027696542199159555	0.014875752802962912
Immune::GSE22033_WT_VS_PPARG_KO_MEF_UP	79	28	0.0027696542199159555	0.014875752802962912
Immune::GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_DN	79	28	0.0027696542199159555	0.014875752802962912
GO_BP::GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	22	11	0.0027861456971852074	0.014907773748856564
GO_BP::GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	22	11	0.0027861456971852074	0.014907773748856564
GO_BP::GOBP_GLIAL_CELL_ACTIVATION	22	11	0.0027861456971852074	0.014907773748856564
GO_BP::GOBP_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	22	11	0.0027861456971852074	0.014907773748856564
GO_BP::GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	25	12	0.0027901957957823225	0.014907773748856564
GO_BP::GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	25	12	0.0027901957957823225	0.014907773748856564
Immune::GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP	25	12	0.0027901957957823225	0.014907773748856564
Immune::GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN	25	12	0.0027901957957823225	0.014907773748856564
Immune::GSE2585_THYMIC_DC_VS_MTEC_DN	101	34	0.0027959332534480377	0.01491893934325176
Immune::GSE9037_CTRL_VS_LPS_1H_STIM_IRAK4_KO_BMDM_DN	101	34	0.0027959332534480377	0.01491893934325176
