,Spectra_0,Spectra_1,Spectra_2,Spectra_3,Spectra_4,Spectra_5,Spectra_6,Spectra_7,Spectra_8,Spectra_9,Spectra_10,Spectra_11,Spectra_12,Spectra_13,Spectra_14,Spectra_15,Spectra_16,Spectra_17,Spectra_18,Spectra_19,Spectra_20,Spectra_21,Spectra_22,Spectra_23,Spectra_24,Spectra_25,Spectra_26,Spectra_27,Spectra_28,Spectra_29,Spectra_30,Spectra_31,Spectra_32,Spectra_33,Spectra_34,Spectra_35,Spectra_36,Spectra_37,Spectra_38,Spectra_39
SESN2,6.25911575578163e-14,0.0004167864907404884,5.104149906082871e-06,0.0022374332747249676,3.339195312126234e-06,2.8152364432616336e-15,2.4309895375212577e-08,4.597830709427797e-08,0.0010954848739544354,6.0162077199267326e-15,6.975935771036116e-13,2.650022083430271e-15,1.0348979987972858e-14,2.7672060881958713e-15,2.0193019341384242e-11,0.003010318940377066,3.781955254456936e-07,6.11443838802176e-14,2.0673744630652235e-14,5.0984451551787635e-11,3.816557311584186e-13,0.0002137525915191927,1.0569162887904855e-14,1.8296947602076463e-05,3.044189783201985e-05,1.4756979621855146e-12,0.00281703496262758,1.7193603283988406e-07,0.011779541087012277,0.001452210964433289,0.0015851090368632767,1.1172586275169166e-12,7.772011540568078e-13,1.8418480040324347e-12,1.25939984849343e-11,9.405637068962878e-14,0.006818623475870801,6.3093908223216014e-12,0.028147391589052922,1.4552823636853698e-09
SET,0.018616442391551535,1.1689606264867582e-11,0.0028485978860371356,2.4983375494656504e-08,1.4305634094538356e-12,5.666645322838078e-06,0.02535890868709443,0.002556393357340439,0.0084471388674211,0.0404443510397967,0.006339878401660167,5.99449104756463e-14,1.1137846171570873e-07,2.4867572493396713e-13,0.01897936521529005,0.004575143822241571,2.3560759145672616e-06,2.606572787800867e-12,3.9935194268304795e-14,0.01037669079675707,0.00010033229268167821,0.00482286929101152,0.00043517108082657453,1.8984094791847827e-06,0.097310011401755,0.0031206566810631662,2.950727024601893e-08,1.5095515936622024e-09,2.355045626770092e-06,0.0013183394080574632,1.19462641340186e-06,0.008532767853117275,0.0029687502916913716,8.925818208179294e-11,0.12555587398265206,0.005838525376302534,0.011498301500416959,0.09353336536005218,0.013112263946423208,8.594992031738052e-07
SETD1B,2.6774969477319047e-14,0.0073954703921950415,1.717547877696766e-08,0.0010686688309084387,0.0014036967007938015,1.4600788091190196e-14,0.007897402332254376,6.606614618975776e-06,1.0019240947440276e-11,4.123901282154081e-14,0.0028387760597121474,5.795302300428836e-14,1.085380047726036e-14,1.6342006322361895e-14,0.03954474844166998,0.00018498403145158173,9.734821222545268e-10,3.4400338505208864e-14,7.611069999728949e-07,0.001447630672791964,6.489329630622884e-14,0.00034042500899204565,4.412390440219193e-15,3.5001291291690387e-05,3.5830941028742896e-13,6.661043718774963e-11,1.2730733355741348e-09,6.7191504695462774e-12,0.0005510750032960728,1.0028159835712246e-13,0.0013804232457810713,0.002117359359081888,6.4383909099586626e-12,3.05330748561402e-11,1.100163999744584e-09,1.6499533174167702e-11,0.0003024111793081471,7.125650703619019e-10,0.0013893254755776682,0.009852742094235607
SETD2,5.298223113809751e-13,1.6628062859700205e-09,3.9579396958099135e-11,0.0001242273645574969,0.0030258215862278047,1.111939283583855e-13,0.0112184596430517,1.6872125468438463e-11,1.0372256242642694e-11,4.724405903203264e-13,0.010515095042358365,0.00016654195068812572,1.110040613351207e-13,8.763358653785994e-14,0.08089710868977477,0.004431187257499479,0.04682581947363712,2.1774119738347914e-13,0.0001508588397491184,0.0008895151998651714,2.9340775556901897e-08,1.6156977850648983e-05,1.0632769568272999e-08,0.010030939234422467,0.007550456747667112,9.126169326346312e-05,1.0885012845545978e-06,3.100904276509918e-10,3.725272829634882e-11,2.029811799126859e-06,2.8684346670422826e-06,1.4997823391506236e-05,8.691297146244163e-06,7.047974000802948e-13,0.009943250186230403,2.7612291651162223e-15,9.397551483507645e-08,0.03243927707083269,1.3567278130308854e-06,3.160147303576426e-08
SETD4,1.2073940736673821e-13,1.6112596539154973e-12,0.0016924705290727194,0.001579213398366592,0.0005707065392526548,6.1724224401493335e-15,2.63317145044227e-12,0.00023048272749921577,7.009592602661511e-14,3.1263571367030005e-14,8.547433173688011e-13,1.916141605384815e-13,4.4004499665195496e-15,4.077242740410164e-14,0.005753047234787236,0.0002711482785223385,0.0006157088733748266,4.0379143199409415e-13,4.0318162024412254e-05,1.3108133550890757e-10,5.070017368062345e-09,0.0004259413783916098,0.00023748732773880133,5.355742062972277e-05,0.0005424057406777027,6.50319358524158e-07,1.2537929264259583e-07,3.460187693115561e-12,0.014948670543585847,2.1767288195841137e-13,2.412456180429177e-06,0.0023091708268971633,7.455805711838172e-13,0.015151056191818548,2.543710359771643e-10,2.1111973145648477e-13,6.218016086250485e-07,0.011741641793258628,0.0003962040973939172,2.185449922927506e-10
SETD5,0.008653791736897324,1.1160747834207904e-05,7.576344924641879e-10,0.0001552466636473559,0.003032469745026924,2.1200623000914486e-12,0.0017452878870750017,1.273144859147683e-10,0.01247461139119769,3.122760145201794e-12,1.723219805613468e-09,0.00012568373695016904,2.9955020728363795e-13,2.2605975724226672e-13,0.15223529631066726,0.001474971949502766,9.612572599107862e-06,4.083246978588354e-12,2.1505454327482677e-13,0.00010156740091044597,5.641902300770059e-13,0.0007910333083199905,7.786159567803329e-09,0.02197056080349361,0.007421647405308331,1.2841187729579321e-08,2.7100383823799835e-05,3.7451775609771694e-08,0.05577947797836862,9.94203577214432e-05,0.0006103063371394495,0.0016574309616657025,8.774892227660623e-13,2.7434762741317145e-08,0.0014893886097559234,7.498064828523185e-13,0.004028592307412986,0.016307462809412213,0.04327586160280778,0.020056991773052243
SETDB2,9.226452273768797e-14,0.005465897358487213,0.004113837359591072,0.00936277771417648,0.0011410310551693487,1.161220236704079e-14,1.0401991558267338e-13,5.52975977705305e-06,5.401112989474781e-15,4.1456603014295195e-14,2.3512538727195073e-13,3.058551848717113e-13,2.553287819560628e-14,1.9352277734515834e-14,0.032967163300757524,0.0010926415360105587,1.1915800463471026e-13,1.3985747468791247e-13,0.00018214896681469653,8.220884123259143e-11,1.772096727782855e-12,4.1445980571656753e-07,4.332171793731828e-12,0.057369044064939444,9.36622713804137e-13,1.340543969137287e-08,6.150295629022386e-09,0.0006454482250276153,2.355214046897432e-11,1.979090828894042e-11,1.2678647101127253e-11,3.058996879038304e-14,5.369256876256645e-15,1.7356557294367316e-10,1.4098053943236732e-14,3.3728368632792853e-15,1.4305300751687781e-06,0.015994493980725638,0.00022160542147124288,0.010290662072053322
SETX,1.2656749148869181e-12,7.847823448686427e-12,2.080296368390613e-11,3.773258641520165e-05,0.003200500564356185,3.7932205548477914e-13,0.014489437449422512,6.588421644027056e-11,8.454997348811059e-13,6.60493512813081e-13,0.00013247019917326055,2.06616246570046e-12,2.699077698780959e-13,0.0005593327302925617,0.07066988205222605,0.004853765769762561,0.017816382444759922,3.399254832785979e-13,2.3320201998572566e-05,0.0012930933061209068,0.019029926725623827,0.0028141941479616875,5.73360844803276e-12,0.006267825722498631,0.0092488752835484,2.0629649065402123e-07,5.932534543281293e-06,0.00029221435458097694,2.423725901742705e-10,4.010675260859118e-08,0.003534617272105968,0.020022584880320254,1.4971736833554559e-05,1.2368076772637272e-10,2.0281982604509865e-05,0.0010723722014207866,3.4016887017173885e-05,0.02390498178377761,0.01040905936246918,0.0284977801987718
SF3B1,0.015313148108314552,3.784589604628241e-08,0.013076524401398266,0.0060615783515031866,0.0042795814910508625,0.012789684750370985,0.02019726509728898,3.7608910383910036e-11,6.910150985578612e-11,0.09653291323798742,8.237971189759004e-10,6.427721101148104e-09,2.6347282473827177e-09,0.0007546472637178739,0.0016284127267006622,0.003277034535924071,0.015148463192509513,8.037696774084064e-12,3.697587378532482e-11,0.011485403466548996,4.828896118776316e-07,0.0031602242974098672,0.010117675851266645,4.785807936178656e-06,0.05604169819247089,0.0050817505102663035,0.0015307050602905731,7.39838017069448e-13,2.254424976187146e-05,0.00025701765846036735,0.0061420848464942,0.014283526559504,0.012277956803000119,2.7406115275571794e-09,0.1341069314546004,0.01412001293292453,0.014322811232181506,2.837742269453787e-10,0.0013755748215000378,0.031113827272734956
SFI1,2.1063926473491923e-06,1.031942335117089e-09,0.0013640868781457087,0.012263829330100888,0.003673657972971761,2.5750317715319716e-13,2.7966906040651832e-09,2.260290585243925e-06,0.0016990314317465725,2.9510610262597266e-13,7.910377651659126e-09,0.000204693045129977,5.884132652411643e-12,1.4180557543132057e-10,0.01496098285020769,0.00015398005810478518,1.891660134740337e-05,0.013584818927149417,0.000450256876036599,9.848901892658276e-06,2.343395010056066e-06,0.00013440671498578255,1.4003442453408887e-09,0.011528871230330105,1.597420010608453e-13,3.299519630464797e-14,8.533121227994338e-08,1.5343972575357982e-12,8.125799385209152e-08,0.0009295535860983477,8.82262570343442e-05,8.000104214883876e-14,1.2917025529094322e-13,9.36440713647735e-06,3.2209197260087943e-13,1.1135973335867414e-14,9.778001522503639e-06,5.9893460020238035e-06,0.003839070014079952,0.0023111003870861092
SFMBT2,7.436803335355287e-15,1.0583821732560378e-08,1.563675103272375e-07,0.0008183728838497553,0.0012296789635919186,7.092377290394547e-15,3.9334804186918876e-10,0.0001377810276310351,1.5219851107817453e-11,6.5568000399247485e-15,6.263626817494172e-10,6.575393594509937e-05,2.5545783719255705e-15,3.639994394347719e-16,0.008251050197691793,0.0008827430206146594,0.0003805707615728449,6.073954508405061e-16,6.103071382780346e-15,2.750352042009919e-10,9.963462483330334e-12,4.953522754565299e-08,1.4930507356620268e-09,0.0008466405122357603,3.711361191907589e-12,1.125138166018796e-10,1.3831633021870482e-07,2.390553944798407e-10,6.661342195966634e-13,0.00015020334921825803,2.496025595375057e-10,8.607907622963588e-14,4.1976804975181813e-14,0.0032418848223684993,6.63021891466937e-14,7.804557831015512e-15,0.002066766638990814,1.8355159629710494e-12,0.00011896086084791776,0.0053676653612950214
SFPQ,1.8694542031927006e-12,2.9513861768902646e-07,0.00013806268097156862,0.036081069971411736,0.004087322287830602,0.0004807192800996465,0.06061852552854901,6.784540732812278e-11,3.476511207205754e-11,0.07918589753607407,1.5527221809118661e-09,1.482993766580799e-14,1.890897995908879e-13,1.729957826119879e-13,4.090045500173226e-06,0.0015122545201721228,2.2583410580618936e-08,3.893199488315646e-13,2.2686190166869561e-13,0.00174113219639478,1.4976297713064896e-05,0.0017237564261938937,0.0015498081957051695,7.877654080537708e-11,0.07327523254405062,0.007335826073224131,1.1120632822512938e-05,7.942703145738644e-13,9.091697958165551e-11,6.630080477270403e-08,4.378063151222011e-06,0.02743061015042609,3.787256422035484e-05,1.7189450344129884e-12,0.11818112722945734,0.0041273701366142685,0.0030742233875527144,2.7482079115104784e-12,2.0940212861227483e-06,2.3629513996202695e-09
SFT2D2,6.39329292561374e-13,1.5613449255380221e-12,6.266581186151472e-11,3.302585603845354e-06,0.0008664777507950847,2.4397806904976737e-14,1.0692220409443426e-12,1.6847280908158245e-08,7.420362424417926e-07,1.7002106566299184e-13,3.982749312237275e-11,4.8843402892671905e-14,1.8893805861526596e-14,1.6746049668983487e-13,0.09792306565846917,0.0035330670179859807,0.023434616124329608,0.004329593112441847,8.526339938507994e-05,2.2342618557004685e-08,2.9237555879553987e-08,1.356884485043995e-05,4.6628510962017564e-11,0.0016893594033961577,9.645687198987443e-13,1.657523876168968e-12,0.015295539769055,3.978202995249327e-12,0.04033763623986733,5.939986558112535e-09,0.00185614865034156,7.681464275088228e-12,1.485344108027034e-12,1.2521399228828176e-08,7.215644483693612e-11,1.1670479206523084e-12,0.002409810802950523,0.03410122437763126,0.026638851774908018,0.01125434893499502
SFXN3,0.0005135794856781125,3.095075714991735e-10,0.0010825226160075976,1.0127595400806606e-07,0.00013665764459798872,6.989586302094627e-13,9.95299389143376e-05,3.95370698295783e-07,6.775935045879657e-13,1.8833402634180316e-07,0.0010646415396274546,1.9359950776198786e-06,3.009887807392599e-05,0.00019110156530885932,2.6302526957923616e-07,0.0006124477092016972,0.0012305148440606138,4.974362830745636e-13,5.395443451084344e-07,1.3284205585625587e-05,0.030842886947370654,0.0019959950377048015,9.942553341201824e-11,3.9874167257521016e-05,0.008243226636862904,1.9025738470383214e-08,6.473857709817487e-06,1.3159721827845035e-09,1.4448544576062376e-10,0.025513943207171604,0.0063604603268957,0.005992424657227504,0.0007374530848040966,1.8111744163192041e-12,6.351928400557604e-05,0.00012607735915203672,0.0048376342918662885,7.534281904507096e-09,0.04021990162233111,0.0007057307317278163
SGK1,4.99429600552503e-12,9.733502075879762e-14,6.834075588110006e-13,0.030447679235570527,6.836828086684036e-07,0.0007865386500422913,1.8608213096957978e-13,2.960166112394966e-06,0.003355918873720325,9.334316685596879e-11,4.907796798604417e-12,2.932755817563175e-15,1.1486931347539047e-07,4.377831516569912e-13,6.708544543116004e-09,1.198860204981433e-11,1.6127088851183635e-13,3.60819173016185e-07,2.256924354058688e-14,0.006413437652755765,0.0013686916225421407,0.0006371280632066808,1.4967839745776746e-08,0.009012996809189738,4.558434303758812e-07,0.0002409438139867671,1.5074815800546054e-07,0.0003410447287115728,3.5764291641965396e-08,0.0013499422609669228,3.7132364226475365e-05,3.350678776258789e-07,6.960220040445303e-07,0.0008734073964555005,2.835720865431058e-07,2.530300108378466e-05,1.9618951213683917e-07,6.433711327754402e-06,2.9924616248956372e-06,4.589228134556494e-11
SGK3,7.93344969747365e-14,0.004272173493941862,0.0009996405662250226,0.00033542665607811046,0.00016773485056557438,7.082458526799561e-15,1.7980416739257287e-13,3.787511775009607e-06,8.389611222956012e-14,3.021749357911549e-14,4.7301534487996367e-11,1.8087098006368275e-15,3.0223244780655972e-15,1.1003558252105265e-14,0.19975267718290993,3.072158996695287e-06,0.02672286383613322,3.385018807579892e-14,3.0328581742158707e-07,1.5315667008569492e-11,4.3249305349370256e-07,3.386920991653985e-06,2.881172564192184e-13,0.017867917565596445,5.9381910646310246e-08,1.0756570232519452e-13,1.0181370066226982e-05,1.5712999370384723e-12,0.022431617358016208,0.005075953293780663,0.00013790152828921961,0.00028171808112585655,1.8392291469378028e-14,1.2699326483187537e-11,4.9813343358866144e-14,3.796470426887704e-15,5.095128555730571e-06,2.5895050297310816e-12,7.367966912453494e-05,0.027083779182600878
SGMS1,1.830061737358438e-14,6.914944854277728e-12,2.2493493792589776e-10,0.0013191448689866712,0.0009743940035685708,5.271250802012402e-15,1.808411495694094e-12,3.025817982217307e-06,4.991943838804008e-13,3.373647282843218e-14,1.551092138854874e-11,1.5717250324526832e-14,6.262452247810574e-15,2.77475642012414e-08,0.03729811126839922,0.0001542360833358605,0.0035181623652746634,4.953311060294998e-14,6.509845955717146e-15,1.3089738163056594e-11,5.299297178882158e-10,6.760075671759672e-06,1.945441701109783e-11,0.09361211594994832,3.4379421416538786e-10,6.285690631386513e-11,0.02475846772717623,5.142803435575737e-10,5.170672447355995e-12,5.483860811708283e-05,0.0012312991328110223,3.3880122015474394e-07,0.002761839354603394,2.6133878431550398e-11,6.794677206232552e-07,4.982588957516777e-14,2.9879278867957616e-06,5.732294879962175e-12,0.04847509508917597,0.00967240228289383
SGSH,4.644227622012374e-15,2.9288265722340216e-11,0.0016255396222221695,0.0019033540853104001,4.9379085529329735e-05,2.87069194140582e-16,3.850617177870006e-12,3.852011423905375e-07,0.00024425138466891864,8.054648031508853e-16,0.0023635993407747006,2.58053247642505e-15,5.698347749494068e-16,8.591284303245332e-16,0.00042176296319837247,1.8064258902936026e-11,3.863780386153762e-11,9.429437258842374e-16,3.0853135820243557e-15,3.8393249636261257e-11,2.3424995035076085e-09,0.00020810289901977287,3.794506692767396e-13,0.08131459125467992,1.8105406969417693e-05,2.6628946116881356e-12,0.02235844222943948,0.0004321314425652024,0.051539671999829256,0.034263446971688746,0.008216337101930706,1.0241965156027079e-12,0.0020923466195740385,0.021365219567347254,8.648635242497849e-07,1.885365746197275e-10,0.00029899236050983595,3.425630644388747e-07,0.05983960752081545,2.21215614749462e-09
SGSM3,2.4287421714594814e-14,3.036749248745939e-09,1.4590652345777078e-06,0.001097533755464108,5.051346834072838e-05,1.811487949849965e-15,3.687908810534883e-11,6.62407071642306e-07,0.0007230385807962176,4.345318633574245e-15,0.0018778712223037986,3.7647522047378044e-05,3.55658479419732e-15,1.4706696172672268e-14,0.00014728232590785327,0.0002649198970521501,2.7318989881539982e-08,0.010420044367343919,0.0002353670138128052,1.5811476163793953e-11,5.1077390323774425e-06,3.967566061431596e-05,1.1472285003217781e-09,0.02834060598468193,2.3305457581856516e-13,1.2984368664203636e-12,2.255212780530958e-06,0.00028843870573526295,0.0059939844201148595,0.005606072559949047,0.0009887872427917588,5.137211167447467e-06,4.3051376661513777e-13,0.004415469860028783,0.00045594500104298826,8.373426943470533e-14,9.74940731942008e-06,0.0122555125308442,0.023072853227503298,0.0098302786567179
SGTB,4.564661417274965e-12,0.00018357481640921377,5.5862290408313545e-11,0.0012449168250480433,0.0013562259711819274,4.576019877061523e-12,1.6975373357704605e-11,1.5092523768538857e-09,0.01373144164869784,5.083055217704566e-13,4.771402702414662e-05,3.7547353497315856e-05,0.004421571527481962,1.656672945116618e-07,0.08878652278173313,8.814005871258717e-07,4.3268112306326216e-10,5.5100349872450815e-12,2.914323505274096e-10,0.010445582788580666,0.013770506984263286,2.5915785836202075e-06,5.236676937565696e-13,0.03945950379069624,3.898585100711182e-11,0.0006638030087351733,0.04710314908899228,0.006916794516559972,6.959782760338836e-11,1.156733802723174e-05,0.0016239205811770859,1.9599613709566907e-13,1.1274738896602276e-11,0.01661795950020492,9.99120044673575e-10,4.825453858994247e-09,0.0017494900508939685,1.6121041577429676e-12,2.030733196450948e-05,5.2882723031672905e-06
