cell_type,sdan_weight,program,factor,n_sdan_genes,n_spectra_genes,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
CD8T,2.0,SDAN_20,Spectra_27,1259,1178,674,25,15,0.46039453717754175,0.03605416299367472
CD8T,2.0,SDAN_20,Spectra_28,1259,1178,674,25,15,0.38775923115832067,0.01790770690811025
CD8T,2.0,SDAN_20,Spectra_29,1259,1178,674,25,15,0.2868993424380374,0.01548651225910449
CD8T,2.0,SDAN_20,Spectra_30,1259,1178,674,25,15,0.5618614061709661,0.027734821945605947
CD8T,2.0,SDAN_20,Spectra_31,1259,1178,674,25,15,0.35022761760242793,0.016853487951060883
CD8T,2.0,SDAN_20,Spectra_32,1259,1178,674,25,15,0.38816388467374807,0.024794378884053118
CD8T,2.0,SDAN_20,Spectra_33,1259,1178,674,25,15,0.35123925139099643,0.0171178763853427
CD8T,2.0,SDAN_20,Spectra_34,1259,1178,674,25,15,0.4743550834597875,0.02330823492798082
CD8T,2.0,SDAN_20,Spectra_35,1259,1178,674,25,15,0.5584218512898331,0.03505013524719859
CD8T,2.0,SDAN_20,Spectra_36,1259,1178,674,25,15,0.3601416287303996,0.01702210844263211
CD8T,2.0,SDAN_20,Spectra_37,1259,1178,674,25,15,0.39241274658573594,0.01799642389299138
CD8T,2.0,SDAN_20,Spectra_38,1259,1178,674,25,15,0.42984319676277194,0.019978792613322062
CD8T,2.0,SDAN_20,Spectra_39,1259,1178,674,25,15,0.3680323722812342,0.017515512691019492
CD8T,2.0,SDAN_21,Spectra_0,1259,1178,674,24,15,0.7237228123419321,0.20198207714121813
CD8T,2.0,SDAN_21,Spectra_1,1259,1178,674,24,15,0.648457258472433,0.05625410687517531
CD8T,2.0,SDAN_21,Spectra_2,1259,1178,674,24,15,0.674759736975215,0.05987072712099323
CD8T,2.0,SDAN_21,Spectra_3,1259,1178,674,24,15,0.701062215477997,0.05629612986755078
CD8T,2.0,SDAN_21,Spectra_4,1259,1178,674,24,15,0.6090035407182599,0.06028649749245278
CD8T,2.0,SDAN_21,Spectra_5,1259,1178,674,24,15,0.6503793626707133,0.08206129439560622
CD8T,2.0,SDAN_21,Spectra_6,1259,1178,674,24,15,0.5818917551846232,0.03857468253866495
CD8T,2.0,SDAN_21,Spectra_7,1259,1178,674,24,15,0.6998482549317148,0.06199802776510222
CD8T,2.0,SDAN_21,Spectra_8,1259,1178,674,24,15,0.6820435002529084,0.0837351354302428
CD8T,2.0,SDAN_21,Spectra_9,1259,1178,674,24,15,0.7074355083459788,0.044966149303356094
CD8T,2.0,SDAN_21,Spectra_10,1259,1178,674,24,15,0.6016186140617097,0.032842138967782035
CD8T,2.0,SDAN_21,Spectra_11,1259,1178,674,24,15,0.6000000000000001,0.060586815676959276
CD8T,2.0,SDAN_21,Spectra_12,1259,1178,674,24,15,0.6681841173495194,0.07592726512116915
CD8T,2.0,SDAN_21,Spectra_13,1259,1178,674,24,15,0.578553363682347,0.03520408636525246
CD8T,2.0,SDAN_21,Spectra_14,1259,1178,674,24,15,0.5749114820435003,0.028532643451123937
CD8T,2.0,SDAN_21,Spectra_15,1259,1178,674,24,15,0.5956499747091553,0.03478340454564319
CD8T,2.0,SDAN_21,Spectra_16,1259,1178,674,24,15,0.6147698533131006,0.05914914126156552
CD8T,2.0,SDAN_21,Spectra_17,1259,1178,674,24,15,0.6246838644410723,0.03897774892534602
CD8T,2.0,SDAN_21,Spectra_18,1259,1178,674,24,15,0.7405159332321699,0.08903448875027546
CD8T,2.0,SDAN_21,Spectra_19,1259,1178,674,24,15,0.6056651492159838,0.0516346918065079
CD8T,2.0,SDAN_21,Spectra_20,1259,1178,674,24,15,0.5784522003034901,0.03699383648782295
CD8T,2.0,SDAN_21,Spectra_21,1259,1178,674,24,15,0.7515427415275671,0.07481799063670574
CD8T,2.0,SDAN_21,Spectra_22,1259,1178,674,24,15,0.6471421345472939,0.059639026254317856
CD8T,2.0,SDAN_21,Spectra_23,1259,1178,674,24,15,0.4489630753667173,0.023914787525138467
CD8T,2.0,SDAN_21,Spectra_24,1259,1178,674,24,15,0.6788062721294892,0.07632570568933247
CD8T,2.0,SDAN_21,Spectra_25,1259,1178,674,24,15,0.705918057663126,0.09809789297843924
CD8T,2.0,SDAN_21,Spectra_26,1259,1178,674,24,15,0.6633282751643905,0.063827727185791
CD8T,2.0,SDAN_21,Spectra_27,1259,1178,674,24,15,0.5869499241274658,0.03353983115553777
CD8T,2.0,SDAN_21,Spectra_28,1259,1178,674,24,15,0.6604957005563985,0.06990909320791094
CD8T,2.0,SDAN_21,Spectra_29,1259,1178,674,24,15,0.5794638340920586,0.0304291149876372
CD8T,2.0,SDAN_21,Spectra_30,1259,1178,674,24,15,0.6461305007587254,0.06499658388903215
CD8T,2.0,SDAN_21,Spectra_31,1259,1178,674,24,15,0.6035407182599899,0.08446065967543823
CD8T,2.0,SDAN_21,Spectra_32,1259,1178,674,24,15,0.6418816388467374,0.034209119118945856
CD8T,2.0,SDAN_21,Spectra_33,1259,1178,674,24,15,0.5434496712190187,0.025191207404834392
CD8T,2.0,SDAN_21,Spectra_34,1259,1178,674,24,15,0.7038947900859888,0.06142101481291065
CD8T,2.0,SDAN_21,Spectra_35,1259,1178,674,24,15,0.6161861406170966,0.08156837691783769
CD8T,2.0,SDAN_21,Spectra_36,1259,1178,674,24,15,0.5722812341932221,0.029316694568082703
CD8T,2.0,SDAN_21,Spectra_37,1259,1178,674,24,15,0.6763783510369246,0.05042967042514714
CD8T,2.0,SDAN_21,Spectra_38,1259,1178,674,24,15,0.660900354071826,0.08983729826036456
CD8T,2.0,SDAN_21,Spectra_39,1259,1178,674,24,15,0.6123419322205361,0.09547050614453555
CD8T,2.0,SDAN_22,Spectra_0,1259,1178,674,26,3,0.49826130153999004,0.006337662267659316
CD8T,2.0,SDAN_22,Spectra_1,1259,1178,674,26,3,0.5697963238946845,0.015797558412159428
CD8T,2.0,SDAN_22,Spectra_2,1259,1178,674,26,3,0.48633879781420764,0.00567722426442687
CD8T,2.0,SDAN_22,Spectra_3,1259,1178,674,26,3,0.18579234972677597,0.003491580599509792
CD8T,2.0,SDAN_22,Spectra_4,1259,1178,674,26,3,0.10183805265772479,0.0032146993233219436
CD8T,2.0,SDAN_22,Spectra_5,1259,1178,674,26,3,0.40784898161947336,0.005294697763438676
CD8T,2.0,SDAN_22,Spectra_6,1259,1178,674,26,3,0.10879284649776455,0.0032254418314282773
CD8T,2.0,SDAN_22,Spectra_7,1259,1178,674,26,3,0.5727769498261301,0.0066257095014171695
CD8T,2.0,SDAN_22,Spectra_8,1259,1178,674,26,3,0.16641828117237953,0.003431399325931734
CD8T,2.0,SDAN_22,Spectra_9,1259,1178,674,26,3,0.1843020367610531,0.0034878996246839357
CD8T,2.0,SDAN_22,Spectra_10,1259,1178,674,26,3,0.46597118728266274,0.006178265995897218
CD8T,2.0,SDAN_22,Spectra_11,1259,1178,674,26,3,0.5360158966716343,0.007114413364413364
CD8T,2.0,SDAN_22,Spectra_12,1259,1178,674,26,3,0.15151515151515146,0.0033983340975028004
CD8T,2.0,SDAN_22,Spectra_13,1259,1178,674,26,3,0.698956780923994,0.03270281363916226
CD8T,2.0,SDAN_22,Spectra_14,1259,1178,674,26,3,0.1788375558867362,0.003493364181803021
CD8T,2.0,SDAN_22,Spectra_15,1259,1178,674,26,3,0.4739195230998509,0.0054224671097736115
CD8T,2.0,SDAN_22,Spectra_16,1259,1178,674,26,3,0.3561847988077496,0.005316702634601994
CD8T,2.0,SDAN_22,Spectra_17,1259,1178,674,26,3,0.11077993045206158,0.003262499197651006
CD8T,2.0,SDAN_22,Spectra_18,1259,1178,674,26,3,0.5201192250372578,0.006023969901933853
CD8T,2.0,SDAN_22,Spectra_19,1259,1178,674,26,3,0.3035270740188773,0.0043416106498699175
CD8T,2.0,SDAN_22,Spectra_20,1259,1178,674,26,3,0.2260307998012916,0.0037605268216112414
CD8T,2.0,SDAN_22,Spectra_21,1259,1178,674,26,3,0.5126676602086438,0.005920669390714891
CD8T,2.0,SDAN_22,Spectra_22,1259,1178,674,26,3,0.5479384003974168,0.009738096892037994
CD8T,2.0,SDAN_22,Spectra_23,1259,1178,674,26,3,0.6462990561351217,0.008562304662297866
CD8T,2.0,SDAN_22,Spectra_24,1259,1178,674,26,3,0.07699950322901142,0.003145655939108318
CD8T,2.0,SDAN_22,Spectra_25,1259,1178,674,26,3,0.10531544957774466,0.0032110470760777507
CD8T,2.0,SDAN_22,Spectra_26,1259,1178,674,26,3,0.1395926477893691,0.0033112905304074607
CD8T,2.0,SDAN_22,Spectra_27,1259,1178,674,26,3,0.10531544957774466,0.0032453437215341978
CD8T,2.0,SDAN_22,Spectra_28,1259,1178,674,26,3,0.14307004470938894,0.003329346370101271
CD8T,2.0,SDAN_22,Spectra_29,1259,1178,674,26,3,0.1147540983606557,0.003245439343031556
CD8T,2.0,SDAN_22,Spectra_30,1259,1178,674,26,3,0.49329359165424735,0.0064298178382857785
CD8T,2.0,SDAN_22,Spectra_31,1259,1178,674,26,3,0.12270243417784397,0.0032645200755240344
CD8T,2.0,SDAN_22,Spectra_32,1259,1178,674,26,3,0.17188276204669645,0.0034354293659670204
CD8T,2.0,SDAN_22,Spectra_33,1259,1178,674,26,3,0.18132141082960754,0.003524891442325724
CD8T,2.0,SDAN_22,Spectra_34,1259,1178,674,26,3,0.09538002980625933,0.0031986472905475936
CD8T,2.0,SDAN_22,Spectra_35,1259,1178,674,26,3,0.10978638847491301,0.0032698311656511178
CD8T,2.0,SDAN_22,Spectra_36,1259,1178,674,26,3,0.24689518132141083,0.0038101761002110515
CD8T,2.0,SDAN_22,Spectra_37,1259,1178,674,26,3,0.16045702930948832,0.003414574401753591
CD8T,2.0,SDAN_22,Spectra_38,1259,1178,674,26,3,0.12816691505216093,0.0032815153281524644
CD8T,2.0,SDAN_22,Spectra_39,1259,1178,674,26,3,0.12319920516641827,0.003296412654874725
CD8T,2.0,SDAN_23,Spectra_0,1259,1178,674,25,18,0.5345528455284553,0.029368717397716477
CD8T,2.0,SDAN_23,Spectra_1,1259,1178,674,25,18,0.5194783197831978,0.03182390260307107
CD8T,2.0,SDAN_23,Spectra_2,1259,1178,674,25,18,0.3798272357723577,0.020815202506587364
CD8T,2.0,SDAN_23,Spectra_3,1259,1178,674,25,18,0.421239837398374,0.041452742424078204
CD8T,2.0,SDAN_23,Spectra_4,1259,1178,674,25,18,0.44927168021680214,0.025641854492374813
CD8T,2.0,SDAN_23,Spectra_5,1259,1178,674,25,18,0.4872120596205962,0.02756074889318562
CD8T,2.0,SDAN_23,Spectra_6,1259,1178,674,25,18,0.5504742547425475,0.06724928781920186
CD8T,2.0,SDAN_23,Spectra_7,1259,1178,674,25,18,0.4953421409214092,0.08473338018834711
CD8T,2.0,SDAN_23,Spectra_8,1259,1178,674,25,18,0.5927337398373984,0.057258608293636735
CD8T,2.0,SDAN_23,Spectra_9,1259,1178,674,25,18,0.47908197831978316,0.025947124437029078
CD8T,2.0,SDAN_23,Spectra_10,1259,1178,674,25,18,0.5626693766937669,0.03291563874224355
CD8T,2.0,SDAN_23,Spectra_11,1259,1178,674,25,18,0.37652439024390244,0.022946044791581625
CD8T,2.0,SDAN_23,Spectra_12,1259,1178,674,25,18,0.4852642276422764,0.026964434061856384
CD8T,2.0,SDAN_23,Spectra_13,1259,1178,674,25,18,0.4585027100271003,0.024162308036306854
CD8T,2.0,SDAN_23,Spectra_14,1259,1178,674,25,18,0.5118563685636857,0.03595595733374301
CD8T,2.0,SDAN_23,Spectra_15,1259,1178,674,25,18,0.48839769647696474,0.02563532345439948
CD8T,2.0,SDAN_23,Spectra_16,1259,1178,674,25,18,0.5058434959349594,0.02694012265048501
CD8T,2.0,SDAN_23,Spectra_17,1259,1178,674,25,18,0.49839092140921404,0.027458678105668224
CD8T,2.0,SDAN_23,Spectra_18,1259,1178,674,25,18,0.47925135501355015,0.02537226141468802
CD8T,2.0,SDAN_23,Spectra_19,1259,1178,674,25,18,0.5259146341463415,0.031264326792655554
CD8T,2.0,SDAN_23,Spectra_20,1259,1178,674,25,18,0.4642615176151761,0.02733009872471774
CD8T,2.0,SDAN_23,Spectra_21,1259,1178,674,25,18,0.5697831978319783,0.03080448705746431
CD8T,2.0,SDAN_23,Spectra_22,1259,1178,674,25,18,0.47704945799457993,0.03189619575811105
CD8T,2.0,SDAN_23,Spectra_23,1259,1178,674,25,18,0.4927168021680217,0.0266350584916469
CD8T,2.0,SDAN_23,Spectra_24,1259,1178,674,25,18,0.5892615176151761,0.03613471663752428
CD8T,2.0,SDAN_23,Spectra_25,1259,1178,674,25,18,0.6144986449864499,0.06060102427181232
CD8T,2.0,SDAN_23,Spectra_26,1259,1178,674,25,18,0.3672933604336043,0.025722658991494736
CD8T,2.0,SDAN_23,Spectra_27,1259,1178,674,25,18,0.5764735772357724,0.03254652198676737
CD8T,2.0,SDAN_23,Spectra_28,1259,1178,674,25,18,0.5413279132791329,0.09356354305057044
CD8T,2.0,SDAN_23,Spectra_29,1259,1178,674,25,18,0.3482384823848238,0.01987678612679569
CD8T,2.0,SDAN_23,Spectra_30,1259,1178,674,25,18,0.5757960704607046,0.03635984355865071
CD8T,2.0,SDAN_23,Spectra_31,1259,1178,674,25,18,0.5118563685636857,0.029889403235360837
CD8T,2.0,SDAN_23,Spectra_32,1259,1178,674,25,18,0.5504742547425474,0.04578180807795441
CD8T,2.0,SDAN_23,Spectra_33,1259,1178,674,25,18,0.46019647696476956,0.02442919032127977
CD8T,2.0,SDAN_23,Spectra_34,1259,1178,674,25,18,0.4310636856368564,0.023114287039777994
CD8T,2.0,SDAN_23,Spectra_35,1259,1178,674,25,18,0.48179200542005424,0.035895629515067
CD8T,2.0,SDAN_23,Spectra_36,1259,1178,674,25,18,0.3700880758807588,0.02106360102974062
CD8T,2.0,SDAN_23,Spectra_37,1259,1178,674,25,18,0.37305216802168023,0.022563249680615738
CD8T,2.0,SDAN_23,Spectra_38,1259,1178,674,25,18,0.47493224932249317,0.025167688437793774
CD8T,2.0,SDAN_23,Spectra_39,1259,1178,674,25,18,0.39405487804878053,0.02222844555085922
CD8T,2.0,SDAN_24,Spectra_0,1259,1178,674,26,9,0.4671679197994987,0.013408733559098735
CD8T,2.0,SDAN_24,Spectra_1,1259,1178,674,26,9,0.5137844611528821,0.03943632772779697
CD8T,2.0,SDAN_24,Spectra_2,1259,1178,674,26,9,0.26332497911445274,0.009408934021095215
CD8T,2.0,SDAN_24,Spectra_3,1259,1178,674,26,9,0.28554720133667505,0.009644248428557867
CD8T,2.0,SDAN_24,Spectra_4,1259,1178,674,26,9,0.26867167919799495,0.00941850432458417
CD8T,2.0,SDAN_24,Spectra_5,1259,1178,674,26,9,0.5151211361737678,0.014932984200523792
CD8T,2.0,SDAN_24,Spectra_6,1259,1178,674,26,9,0.4820384294068505,0.025336097153727033
CD8T,2.0,SDAN_24,Spectra_7,1259,1178,674,26,9,0.5535505430242272,0.03503010144230419
CD8T,2.0,SDAN_24,Spectra_8,1259,1178,674,26,9,0.29390142021720966,0.009740265004317301
CD8T,2.0,SDAN_24,Spectra_9,1259,1178,674,26,9,0.2417710944026733,0.009223320857265953
CD8T,2.0,SDAN_24,Spectra_10,1259,1178,674,26,9,0.4619883040935673,0.016229014474924988
CD8T,2.0,SDAN_24,Spectra_11,1259,1178,674,26,9,0.27769423558897244,0.009635725753839815
CD8T,2.0,SDAN_24,Spectra_12,1259,1178,674,26,9,0.49690893901420213,0.0697515688194974
CD8T,2.0,SDAN_24,Spectra_13,1259,1178,674,26,9,0.6940685045948204,0.07390258731912944
CD8T,2.0,SDAN_24,Spectra_14,1259,1178,674,26,9,0.28287385129490394,0.009654437003811479
CD8T,2.0,SDAN_24,Spectra_15,1259,1178,674,26,9,0.19415204678362571,0.008625761602436591
CD8T,2.0,SDAN_24,Spectra_16,1259,1178,674,26,9,0.27903091060985796,0.009791524641127466
CD8T,2.0,SDAN_24,Spectra_17,1259,1178,674,26,9,0.3782790309106099,0.012019871070200111
CD8T,2.0,SDAN_24,Spectra_18,1259,1178,674,26,9,0.5243107769423558,0.014529942463168886
CD8T,2.0,SDAN_24,Spectra_19,1259,1178,674,26,9,0.23141186299081037,0.00896408850418813
CD8T,2.0,SDAN_24,Spectra_20,1259,1178,674,26,9,0.420718462823726,0.012751830729582692
CD8T,2.0,SDAN_24,Spectra_21,1259,1178,674,26,9,0.3156223893065998,0.01061390636138769
CD8T,2.0,SDAN_24,Spectra_22,1259,1178,674,26,9,0.3732664995822891,0.011564680571996541
CD8T,2.0,SDAN_24,Spectra_23,1259,1178,674,26,9,0.46365914786967416,0.014201680859516673
CD8T,2.0,SDAN_24,Spectra_24,1259,1178,674,26,9,0.20852130325814536,0.008791181988414984
CD8T,2.0,SDAN_24,Spectra_25,1259,1178,674,26,9,0.3639097744360902,0.016933462636050146
CD8T,2.0,SDAN_24,Spectra_26,1259,1178,674,26,9,0.29306599832915625,0.009752454706961374
CD8T,2.0,SDAN_24,Spectra_27,1259,1178,674,26,9,0.30008354218880534,0.010626033184822147
CD8T,2.0,SDAN_24,Spectra_28,1259,1178,674,26,9,0.3172932330827068,0.010068202978941794
CD8T,2.0,SDAN_24,Spectra_29,1259,1178,674,26,9,0.17092731829573934,0.008442172607729177
CD8T,2.0,SDAN_24,Spectra_30,1259,1178,674,26,9,0.3856307435254803,0.011812642699045368
CD8T,2.0,SDAN_24,Spectra_31,1259,1178,674,26,9,0.4432748538011696,0.014563747170514646
CD8T,2.0,SDAN_24,Spectra_32,1259,1178,674,26,9,0.2601503759398496,0.009302963694947028
CD8T,2.0,SDAN_24,Spectra_33,1259,1178,674,26,9,0.187468671679198,0.00861124175334487
CD8T,2.0,SDAN_24,Spectra_34,1259,1178,674,26,9,0.3136173767752715,0.010950767541265609
CD8T,2.0,SDAN_24,Spectra_35,1259,1178,674,26,9,0.4227234753550543,0.012589465668718183
CD8T,2.0,SDAN_24,Spectra_36,1259,1178,674,26,9,0.2910609857978279,0.009744928434154303
CD8T,2.0,SDAN_24,Spectra_37,1259,1178,674,26,9,0.22690058479532163,0.008914083723481373
CD8T,2.0,SDAN_24,Spectra_38,1259,1178,674,26,9,0.4050125313283208,0.012359458525009713
CD8T,2.0,SDAN_24,Spectra_39,1259,1178,674,26,9,0.283375104427736,0.009663487207644898
CD8T,2.0,SDAN_25,Spectra_0,1259,1178,674,25,11,0.38872891814068283,0.014193382117209137
CD8T,2.0,SDAN_25,Spectra_1,1259,1178,674,25,11,0.45509392568216095,0.01558147721374676
CD8T,2.0,SDAN_25,Spectra_2,1259,1178,674,25,11,0.5978335390100096,0.05121941275250383
CD8T,2.0,SDAN_25,Spectra_3,1259,1178,674,25,11,0.6252570958453312,0.029307177182437718
CD8T,2.0,SDAN_25,Spectra_4,1259,1178,674,25,11,0.42739613327848625,0.01447733226505949
CD8T,2.0,SDAN_25,Spectra_5,1259,1178,674,25,11,0.42136295077471553,0.01569237289248319
CD8T,2.0,SDAN_25,Spectra_6,1259,1178,674,25,11,0.4962292609351433,0.017157609150256586
CD8T,2.0,SDAN_25,Spectra_7,1259,1178,674,25,11,0.43274372686137397,0.020115657476430262
CD8T,2.0,SDAN_25,Spectra_8,1259,1178,674,25,11,0.4412450294803236,0.015034160082105865
CD8T,2.0,SDAN_25,Spectra_9,1259,1178,674,25,11,0.3739201974496092,0.013357403168414687
CD8T,2.0,SDAN_25,Spectra_10,1259,1178,674,25,11,0.44988344988344986,0.015418409383738625
CD8T,2.0,SDAN_25,Spectra_11,1259,1178,674,25,11,0.3802276155217331,0.013289630593078352
CD8T,2.0,SDAN_25,Spectra_12,1259,1178,674,25,11,0.560263266145619,0.019524184043784035
CD8T,2.0,SDAN_25,Spectra_13,1259,1178,674,25,11,0.6558343617167146,0.025767659404681308
CD8T,2.0,SDAN_25,Spectra_14,1259,1178,674,25,11,0.548745372274784,0.020578539214513657
CD8T,2.0,SDAN_25,Spectra_15,1259,1178,674,25,11,0.5395584807349514,0.023486257809706968
CD8T,2.0,SDAN_25,Spectra_16,1259,1178,674,25,11,0.636500754147813,0.04357470487600566
CD8T,2.0,SDAN_25,Spectra_17,1259,1178,674,25,11,0.5560126148361443,0.026344628380467385
CD8T,2.0,SDAN_25,Spectra_18,1259,1178,674,25,11,0.4356232003290827,0.016454438515849525
CD8T,2.0,SDAN_25,Spectra_19,1259,1178,674,25,11,0.4083367612779377,0.013895968656584937
CD8T,2.0,SDAN_25,Spectra_20,1259,1178,674,25,11,0.4574249280131633,0.015850672083637808
CD8T,2.0,SDAN_25,Spectra_21,1259,1178,674,25,11,0.6329356917592212,0.1499477578491186
CD8T,2.0,SDAN_25,Spectra_22,1259,1178,674,25,11,0.5383244206773619,0.018910923728201745
CD8T,2.0,SDAN_25,Spectra_23,1259,1178,674,25,11,0.44864938982586045,0.015976315500878184
CD8T,2.0,SDAN_25,Spectra_24,1259,1178,674,25,11,0.4430275606746195,0.014860119651062384
CD8T,2.0,SDAN_25,Spectra_25,1259,1178,674,25,11,0.49348690525161115,0.01817330809528623
CD8T,2.0,SDAN_25,Spectra_26,1259,1178,674,25,11,0.41999177293294937,0.015083610256376216
CD8T,2.0,SDAN_25,Spectra_27,1259,1178,674,25,11,0.3500617030028795,0.013608017282168365
CD8T,2.0,SDAN_25,Spectra_28,1259,1178,674,25,11,0.4741532976827094,0.01592516658117633
CD8T,2.0,SDAN_25,Spectra_29,1259,1178,674,25,11,0.4585218702865762,0.016412925135335238
CD8T,2.0,SDAN_25,Spectra_30,1259,1178,674,25,11,0.4693541752365282,0.02123883665880215
CD8T,2.0,SDAN_25,Spectra_31,1259,1178,674,25,11,0.5619086795557384,0.021837577874800305
CD8T,2.0,SDAN_25,Spectra_32,1259,1178,674,25,11,0.5625942684766214,0.032560425178231156
CD8T,2.0,SDAN_25,Spectra_33,1259,1178,674,25,11,0.4936240230357878,0.016753813087561874
CD8T,2.0,SDAN_25,Spectra_34,1259,1178,674,25,11,0.4230083641848348,0.01429768038646125
CD8T,2.0,SDAN_25,Spectra_35,1259,1178,674,25,11,0.537913067324832,0.018410767286658386
CD8T,2.0,SDAN_25,Spectra_36,1259,1178,674,25,11,0.5052790346907994,0.01741240398451179
CD8T,2.0,SDAN_25,Spectra_37,1259,1178,674,25,11,0.5838475250239956,0.02325809034045799
CD8T,2.0,SDAN_25,Spectra_38,1259,1178,674,25,11,0.4504319210201563,0.01504340763862019
CD8T,2.0,SDAN_25,Spectra_39,1259,1178,674,25,11,0.46222405045934456,0.015690721012035173
CD8T,2.0,SDAN_26,Spectra_0,1259,1178,674,25,8,0.7423048048048049,0.05793730771938906
CD8T,2.0,SDAN_26,Spectra_1,1259,1178,674,25,8,0.506006006006006,0.01317688235253886
CD8T,2.0,SDAN_26,Spectra_2,1259,1178,674,25,8,0.5412912912912913,0.015162255322274432
CD8T,2.0,SDAN_26,Spectra_3,1259,1178,674,25,8,0.5037537537537538,0.012566767862379934
CD8T,2.0,SDAN_26,Spectra_4,1259,1178,674,25,8,0.40146396396396394,0.0103312961918041
CD8T,2.0,SDAN_26,Spectra_5,1259,1178,674,25,8,0.615427927927928,0.01832169730737873
CD8T,2.0,SDAN_26,Spectra_6,1259,1178,674,25,8,0.4513888888888889,0.011569755688636784
CD8T,2.0,SDAN_26,Spectra_7,1259,1178,674,25,8,0.4692192192192192,0.01195953294046085
CD8T,2.0,SDAN_26,Spectra_8,1259,1178,674,25,8,0.45608108108108114,0.011482497188904036
CD8T,2.0,SDAN_26,Spectra_9,1259,1178,674,25,8,0.3262012012012012,0.009477722564517914
CD8T,2.0,SDAN_26,Spectra_10,1259,1178,674,25,8,0.36204954954954954,0.010371065168456248
CD8T,2.0,SDAN_26,Spectra_11,1259,1178,674,25,8,0.28772522522522526,0.008728344074107892
CD8T,2.0,SDAN_26,Spectra_12,1259,1178,674,25,8,0.4894894894894895,0.012372624981853276
CD8T,2.0,SDAN_26,Spectra_13,1259,1178,674,25,8,0.6420795795795795,0.02382214506454146
CD8T,2.0,SDAN_26,Spectra_14,1259,1178,674,25,8,0.5583708708708709,0.014395198086669479
CD8T,2.0,SDAN_26,Spectra_15,1259,1178,674,25,8,0.5591216216216216,0.01833507623233656
CD8T,2.0,SDAN_26,Spectra_16,1259,1178,674,25,8,0.4682807807807808,0.013043472502048948
CD8T,2.0,SDAN_26,Spectra_17,1259,1178,674,25,8,0.5328453453453453,0.016571575702168453
CD8T,2.0,SDAN_26,Spectra_18,1259,1178,674,25,8,0.6606606606606606,0.02052269090932967
CD8T,2.0,SDAN_26,Spectra_19,1259,1178,674,25,8,0.44650900900900903,0.011390655525736367
CD8T,2.0,SDAN_26,Spectra_20,1259,1178,674,25,8,0.5197072072072072,0.012945407656522946
CD8T,2.0,SDAN_26,Spectra_21,1259,1178,674,25,8,0.48686186186186187,0.01286399601939707
CD8T,2.0,SDAN_26,Spectra_22,1259,1178,674,25,8,0.44481981981981983,0.0112197799217067
CD8T,2.0,SDAN_26,Spectra_23,1259,1178,674,25,8,0.18168168168168164,0.007685340625981616
CD8T,2.0,SDAN_26,Spectra_24,1259,1178,674,25,8,0.6052927927927928,0.02073059827984906
CD8T,2.0,SDAN_26,Spectra_25,1259,1178,674,25,8,0.585960960960961,0.024269877102530764
CD8T,2.0,SDAN_26,Spectra_26,1259,1178,674,25,8,0.49793543543543545,0.012623934839878951
CD8T,2.0,SDAN_26,Spectra_27,1259,1178,674,25,8,0.6659159159159159,0.028215004718584874
CD8T,2.0,SDAN_26,Spectra_28,1259,1178,674,25,8,0.5230855855855856,0.013106973346821149
CD8T,2.0,SDAN_26,Spectra_29,1259,1178,674,25,8,0.25731981981981983,0.008504421528267116
CD8T,2.0,SDAN_26,Spectra_30,1259,1178,674,25,8,0.4108483483483484,0.011298815563731582
CD8T,2.0,SDAN_26,Spectra_31,1259,1178,674,25,8,0.5007507507507507,0.012490576031080575
CD8T,2.0,SDAN_26,Spectra_32,1259,1178,674,25,8,0.4271771771771772,0.010935046012665232
CD8T,2.0,SDAN_26,Spectra_33,1259,1178,674,25,8,0.2997372372372372,0.008887360868476463
CD8T,2.0,SDAN_26,Spectra_34,1259,1178,674,25,8,0.6437687687687688,0.018573049637710542
CD8T,2.0,SDAN_26,Spectra_35,1259,1178,674,25,8,0.5330330330330331,0.013311186377527134
CD8T,2.0,SDAN_26,Spectra_36,1259,1178,674,25,8,0.48855105105105107,0.012105681818927433
CD8T,2.0,SDAN_26,Spectra_37,1259,1178,674,25,8,0.33108108108108114,0.009426200920287266
CD8T,2.0,SDAN_26,Spectra_38,1259,1178,674,25,8,0.607545045045045,0.02037681796129242
CD8T,2.0,SDAN_26,Spectra_39,1259,1178,674,25,8,0.7077702702702702,0.02614559010479449
CD8T,2.0,SDAN_27,Spectra_0,1259,1178,674,26,3,0.34028812717337303,0.0044437209120429845
CD8T,2.0,SDAN_27,Spectra_1,1259,1178,674,26,3,0.10879284649776455,0.0032138818925110447
CD8T,2.0,SDAN_27,Spectra_2,1259,1178,674,26,3,0.22454048683556882,0.0036669975612233464
CD8T,2.0,SDAN_27,Spectra_3,1259,1178,674,26,3,0.13710879284649774,0.00330501534155317
CD8T,2.0,SDAN_27,Spectra_4,1259,1178,674,26,3,0.25931445603576747,0.004238785792828629
CD8T,2.0,SDAN_27,Spectra_5,1259,1178,674,26,3,0.6010928961748634,0.007322672500868587
CD8T,2.0,SDAN_27,Spectra_6,1259,1178,674,26,3,0.3025335320417288,0.004342926426087782
CD8T,2.0,SDAN_27,Spectra_7,1259,1178,674,26,3,0.5131644311972181,0.005847069597069597
CD8T,2.0,SDAN_27,Spectra_8,1259,1178,674,26,3,0.37655240933929457,0.0049963314822283784
